"ID","Date","Month_Yr","Address","Block","Latitude","Longitude","Street","CULEX_ERRATICUS","CULEX_PIPIENS","CULEX_PIPIENS_RESTUANS","CULEX_RESTUANS","CULEX_SALINARIUS","CULEX_TARSALIS","CULEX_TERRITANS","WnvPresent","Month","Tmax","Tmin","Tavg","Depart","DewPoint","WetBulb","Heat","Cool","Sunrise","Sunset","PrecipTotal","StnPressure","SeaLevel","ResultSpeed","ResultDir","AvgSpeed","BR","DZ","FG","HZ","RA","TS","TSRA","VCTS","Tmax2","Tmin2","Tavg2","DewPoint2","WetBulb2","Heat2","Cool2","PrecipTotal2","StnPressure2","SeaLevel2","ResultSpeed2","ResultDir2","AvgSpeed2","BR2","DZ2","FG2","HZ2","RA2","TS2","TSRA2","VCTS2","ParasiticIn.","Influenza.","Spray","Year","Season_code","TrapM","Snow_Fall","RA45","PT45_gt50","RA45_2"
797,2007-08-21,"2007-08","4200 North Richmond Street, Chicago, IL 60618, USA",42,41.958271,-87.702575," N RICHMOND ST",0,8,4,1,0,0,0,0,8,87,69,43,25,70,41,1,14,505,1845,1,52,49,3.8,18,138,1,0,0,1,0,0,0,0,85,69,42,70,41,1,13,3,57,47,3.5,17,138,1,0,0,0,0,0,0,0,0.29,0.67,0,2007,2,146,0,17,1,13
798,2007-08-21,"2007-08","4200 West 31st Street, Chicago, IL 60623, USA",42,41.837085,-87.729384," W 31ST ST",0,5,4,1,0,0,0,1,8,87,69,43,25,70,41,1,14,505,1845,1,52,49,3.8,18,138,1,0,0,1,0,0,0,0,85,69,42,70,41,1,13,3,57,47,3.5,17,138,1,0,0,0,0,0,0,0,0.29,0.67,0,2007,2,36,0,17,1,13
799,2007-08-21,"2007-08","4500 North Campbell Avenue, Chicago, IL 60625, USA",45,41.963976,-87.69181," N CAMPBELL AVE",0,5,7,0,0,0,0,0,8,87,69,43,25,70,41,1,14,505,1845,1,52,49,3.8,18,138,1,0,0,1,0,0,0,0,85,69,42,70,41,1,13,3,57,47,3.5,17,138,1,0,0,0,0,0,0,0,0.29,0.67,0,2007,2,220,0,17,1,13
800,2007-08-21,"2007-08","4600 Milwaukee Avenue, Chicago, IL 60630, USA",46,41.964242,-87.757639," N MILWAUKEE AVE",0,23,6,0,0,0,0,1,8,87,69,43,25,70,41,1,14,505,1845,1,52,49,3.8,18,138,1,0,0,1,0,0,0,0,85,69,42,70,41,1,13,3,57,47,3.5,17,138,1,0,0,0,0,0,0,0,0.29,0.67,0,2007,2,3,0,17,1,13
801,2007-08-21,"2007-08","4700 South Cornell Avenue, Chicago, IL 60615, USA",47,41.799282,-87.585487," S CORNELL AVE",0,3,4,0,0,0,1,0,8,87,69,43,25,70,41,1,14,505,1845,1,52,49,3.8,18,138,1,0,0,1,0,0,0,0,85,69,42,70,41,1,13,3,57,47,3.5,17,138,1,0,0,0,0,0,0,0,0.29,0.67,0,2007,2,75,0,17,1,13
802,2007-08-21,"2007-08","4900 West Balmoral Avenue, Chicago, IL 60630, USA",49,41.979243,-87.750938," W BALMORAL AVE",0,5,1,0,0,0,0,0,8,87,69,43,25,70,41,1,14,505,1845,1,52,49,3.8,18,138,1,0,0,1,0,0,0,0,85,69,42,70,41,1,13,3,57,47,3.5,17,138,1,0,0,0,0,0,0,0,0.29,0.67,0,2007,2,25,0,17,1,13
803,2007-08-21,"2007-08","4900 West Sunnyside Avenue, Chicago, IL 60630, USA",49,41.962728,-87.748367," W SUNNYSIDE AVE",0,0,6,0,0,0,0,0,8,87,69,43,25,70,41,1,14,505,1845,1,52,49,3.8,18,138,1,0,0,1,0,0,0,0,85,69,42,70,41,1,13,3,57,47,3.5,17,138,1,0,0,0,0,0,0,0,0.29,0.67,0,2007,2,4,0,17,1,13
804,2007-08-21,"2007-08","5000 South Central Avenue, Chicago, IL 60638, USA",50,41.801498,-87.763416," S CENTRAL AVE",0,4,1,0,0,0,0,0,8,87,69,43,25,70,41,1,14,505,1845,1,52,49,3.8,18,138,1,0,0,1,0,0,0,0,85,69,42,70,41,1,13,3,57,47,3.5,17,138,1,0,0,0,0,0,0,0,0.29,0.67,0,2007,2,31,0,17,1,13
805,2007-08-21,"2007-08","5000 South Union Avenue, Chicago, IL 60609, USA",50,41.803423,-87.642984," S UNION AVE",0,12,8,0,0,0,0,1,8,87,69,43,25,70,41,1,14,505,1845,1,52,49,3.8,18,138,1,0,0,1,0,0,0,0,85,69,42,70,41,1,13,3,57,47,3.5,17,138,1,0,0,0,0,0,0,0,0.29,0.67,0,2007,2,82,0,17,1,13
806,2007-08-21,"2007-08","5200 South Kolmar Avenue, Chicago, IL 60632, USA",52,41.798697,-87.736812," S KOLMAR",0,3,8,1,0,0,0,2,8,87,69,43,25,70,41,1,14,505,1845,1,52,49,3.8,18,138,1,0,0,1,0,0,0,0,85,69,42,70,41,1,13,3,57,47,3.5,17,138,1,0,0,0,0,0,0,0,0.29,0.67,0,2007,2,114,0,17,1,13
807,2007-08-21,"2007-08","5200 South Nordica Avenue, Chicago, IL 60638, USA",52,41.797616,-87.797894," S NORDICA",0,10,13,0,0,0,0,2,8,87,69,43,25,70,41,1,14,505,1845,1,52,49,3.8,18,138,1,0,0,1,0,0,0,0,85,69,42,70,41,1,13,3,57,47,3.5,17,138,1,0,0,0,0,0,0,0,0.29,0.67,0,2007,2,70,0,17,1,13
808,2007-08-21,"2007-08","5300 West Agatite Avenue, Chicago, IL 60630, USA",53,41.961743,-87.76007," W AGATITE AVE",0,0,1,0,0,0,0,0,8,87,69,43,25,70,41,1,14,505,1845,1,52,49,3.8,18,138,1,0,0,1,0,0,0,0,85,69,42,70,41,1,13,3,57,47,3.5,17,138,1,0,0,0,0,0,0,0,0.29,0.67,0,2007,2,141,0,17,1,13
809,2007-08-21,"2007-08","5800 North Pulaski Road, Chicago, IL 60646, USA",58,41.984809,-87.728492," N PULASKI RD",0,3,1,0,0,0,0,0,8,87,69,43,25,70,41,1,14,505,1845,1,52,49,3.8,18,138,1,0,0,1,0,0,0,0,85,69,42,70,41,1,13,3,57,47,3.5,17,138,1,0,0,0,0,0,0,0,0.29,0.67,0,2007,2,27,0,17,1,13
810,2007-08-21,"2007-08","5800 North Western Avenue, Chicago, IL 60659, USA",58,41.986921,-87.689778," N WESTERN AVE",0,4,0,2,0,0,0,0,8,87,69,43,25,70,41,1,14,505,1845,1,52,49,3.8,18,138,1,0,0,1,0,0,0,0,85,69,42,70,41,1,13,3,57,47,3.5,17,138,1,0,0,0,0,0,0,0,0.29,0.67,0,2007,2,28,0,17,1,13
811,2007-08-21,"2007-08","6000 North Avondale Avenue, Chicago, IL 60631, USA",60,41.990284,-87.797127," N AVONDALE AVE",0,9,1,0,0,0,0,2,8,87,69,43,25,70,41,1,14,505,1845,1,52,49,3.8,18,138,1,0,0,1,0,0,0,0,85,69,42,70,41,1,13,3,57,47,3.5,17,138,1,0,0,0,0,0,0,0,0.29,0.67,0,2007,2,6,0,17,1,13
812,2007-08-21,"2007-08","6000 West Montrose Avenue, Chicago, IL 60634, USA",60,41.960616,-87.777189," W MONTROSE DR",0,2,2,0,0,0,0,0,8,87,69,43,25,70,41,1,14,505,1845,1,52,49,3.8,18,138,1,0,0,1,0,0,0,0,85,69,42,70,41,1,13,3,57,47,3.5,17,138,1,0,0,0,0,0,0,0,0.29,0.67,0,2007,2,17,0,17,1,13
813,2007-08-21,"2007-08","6000 West Roscoe Street, Chicago, IL 60634, USA",60,41.942114,-87.776385," W ROSCOE ST",0,4,4,0,0,0,0,0,8,87,69,43,25,70,41,1,14,505,1845,1,52,49,3.8,18,138,1,0,0,1,0,0,0,0,85,69,42,70,41,1,13,3,57,47,3.5,17,138,1,0,0,0,0,0,0,0,0.29,0.67,0,2007,2,5,0,17,1,13
814,2007-08-21,"2007-08","6100 North Lemont Avenue, Chicago, IL 60646, USA",61,41.991429,-87.747113," N LEMONT AVE",0,0,1,0,0,0,0,0,8,87,69,43,25,70,41,1,14,505,1845,1,52,49,3.8,18,138,1,0,0,1,0,0,0,0,85,69,42,70,41,1,13,3,57,47,3.5,17,138,1,0,0,0,0,0,0,0,0.29,0.67,0,2007,2,12,0,17,1,13
815,2007-08-21,"2007-08","6100 South Melvina Avenue, Chicago, IL 60638, USA",61,41.781416,-87.776532," S MELVINA AVE",0,6,12,0,0,0,0,0,8,87,69,43,25,70,41,1,14,505,1845,1,52,49,3.8,18,138,1,0,0,1,0,0,0,0,85,69,42,70,41,1,13,3,57,47,3.5,17,138,1,0,0,0,0,0,0,0,0.29,0.67,0,2007,2,71,0,17,1,13
816,2007-08-21,"2007-08","6100 West Fullerton Avenue, Chicago, IL 60639, USA",61,41.923738,-87.785288," W FULLERTON AVE",0,11,21,0,0,0,0,0,8,87,69,43,25,70,41,1,14,505,1845,1,52,49,3.8,18,138,1,0,0,1,0,0,0,0,85,69,42,70,41,1,13,3,57,47,3.5,17,138,1,0,0,0,0,0,0,0,0.29,0.67,0,2007,2,13,0,17,1,13
817,2007-08-21,"2007-08","6300 West 64th Street, Chicago, IL 60638, USA",63,41.776156,-87.778927," W 64TH ST",0,2,9,0,0,0,0,0,8,87,69,43,25,70,41,1,14,505,1845,1,52,49,3.8,18,138,1,0,0,1,0,0,0,0,85,69,42,70,41,1,13,3,57,47,3.5,17,138,1,0,0,0,0,0,0,0,0.29,0.67,0,2007,2,155,0,17,1,13
818,2007-08-21,"2007-08","6400 South Stony Island Avenue, Chicago, IL 60637, USA",64,41.778748,-87.586427," S STONY ISLAND AVE",0,0,1,0,0,0,0,0,8,87,69,43,25,70,41,1,14,505,1845,1,52,49,3.8,18,138,1,0,0,1,0,0,0,0,85,69,42,70,41,1,13,3,57,47,3.5,17,138,1,0,0,0,0,0,0,0,0.29,0.67,0,2007,2,77,0,17,1,13
819,2007-08-21,"2007-08","6400 West Strong Street, Chicago, IL, USA",64,41.970248,-87.787992," W STRONG ST",0,23,22,0,0,0,0,2,8,87,69,43,25,70,41,1,14,505,1845,1,52,49,3.8,18,138,1,0,0,1,0,0,0,0,85,69,42,70,41,1,13,3,57,47,3.5,17,138,1,0,0,0,0,0,0,0,0.29,0.67,0,2007,2,14,0,17,1,13
820,2007-08-21,"2007-08","6500 North Oak Park Avenue, Chicago, IL 60631, USA",65,41.999129,-87.795585," N OAK PARK AVE",0,1,3,0,0,0,0,1,8,87,69,43,25,70,41,1,14,505,1845,1,52,49,3.8,18,138,1,0,0,1,0,0,0,0,85,69,42,70,41,1,13,3,57,47,3.5,17,138,1,0,0,0,0,0,0,0,0.29,0.67,0,2007,2,143,0,17,1,13
821,2007-08-21,"2007-08","6600 South Kilpatrick Avenue, Chicago, IL 60629, USA",66,41.772846,-87.740029," S KILPATRICK AVE",0,2,1,0,0,0,0,0,8,87,69,43,25,70,41,1,14,505,1845,1,52,49,3.8,18,138,1,0,0,1,0,0,0,0,85,69,42,70,41,1,13,3,57,47,3.5,17,138,1,0,0,0,0,0,0,0,0.29,0.67,0,2007,2,156,0,17,1,13
822,2007-08-21,"2007-08","6700 South Kedzie Avenue, Chicago, IL 60629, USA",67,41.77166,-87.703047," S KEDZIE AVE",0,1,6,0,0,0,1,0,8,87,69,43,25,70,41,1,14,505,1845,1,52,49,3.8,18,138,1,0,0,1,0,0,0,0,85,69,42,70,41,1,13,3,57,47,3.5,17,138,1,0,0,0,0,0,0,0,0.29,0.67,0,2007,2,66,0,17,1,13
823,2007-08-21,"2007-08","6800 West Belden Avenue, Chicago, IL 60707, USA",68,41.921177,-87.79518," W BELDEN AVE",0,8,2,0,0,0,0,0,8,87,69,43,25,70,41,1,14,505,1845,1,52,49,3.8,18,138,1,0,0,1,0,0,0,0,85,69,42,70,41,1,13,3,57,47,3.5,17,138,1,0,0,0,0,0,0,0,0.29,0.67,0,2007,2,37,0,17,1,13
824,2007-08-21,"2007-08","7000 North Moselle Avenue, Chicago, IL 60646, USA",70,42.008314,-87.777921," N MOSELL AVE",0,5,6,0,0,0,0,1,8,87,69,43,25,70,41,1,14,505,1845,1,52,49,3.8,18,138,1,0,0,1,0,0,0,0,85,69,42,70,41,1,13,3,57,47,3.5,17,138,1,0,0,0,0,0,0,0,0.29,0.67,0,2007,2,8,0,17,1,13
825,2007-08-21,"2007-08","7000 West Armitage Avenue, Chicago, IL 60707, USA",70,41.916265,-87.800515,"  W ARMITAGE AVENUE",0,14,18,0,0,0,0,1,8,87,69,43,25,70,41,1,14,505,1845,1,52,49,3.8,18,138,1,0,0,1,0,0,0,0,85,69,42,70,41,1,13,3,57,47,3.5,17,138,1,0,0,0,0,0,0,0,0.29,0.67,0,2007,2,151,0,17,1,13
826,2007-08-21,"2007-08","7100 South South Shore Drive, Chicago, IL 60649, USA",71,41.766202,-87.562889," S SOUTH SHORE DR",0,13,13,0,0,0,3,0,8,87,69,43,25,70,41,1,14,505,1845,1,52,49,3.8,18,138,1,0,0,1,0,0,0,0,85,69,42,70,41,1,13,3,57,47,3.5,17,138,1,0,0,0,0,0,0,0,0.29,0.67,0,2007,2,79,0,17,1,13
827,2007-08-21,"2007-08","7200 North Oketo Avenue, Chicago, IL 60631, USA",72,42.011601,-87.811506," N OKETO AVE",0,2,4,0,0,0,0,1,8,87,69,43,25,70,41,1,14,505,1845,1,52,49,3.8,18,138,1,0,0,1,0,0,0,0,85,69,42,70,41,1,13,3,57,47,3.5,17,138,1,0,0,0,0,0,0,0,0.29,0.67,0,2007,2,16,0,17,1,13
828,2007-08-21,"2007-08","7300 Cicero Avenue, Chicago, IL 60638, USA",73,41.759346,-87.745602," S CICERO AVE",0,9,6,0,0,0,0,0,8,87,69,43,25,70,41,1,14,505,1845,1,52,49,3.8,18,138,1,0,0,1,0,0,0,0,85,69,42,70,41,1,13,3,57,47,3.5,17,138,1,0,0,0,0,0,0,0,0.29,0.67,0,2007,2,67,0,17,1,13
829,2007-08-21,"2007-08","7500 North Oakley Avenue, Chicago, IL 60645, USA",75,42.01743,-87.687769," N OAKLEY AVE",0,0,2,0,0,0,1,0,8,87,69,43,25,70,41,1,14,505,1845,1,52,49,3.8,18,138,1,0,0,1,0,0,0,0,85,69,42,70,41,1,13,3,57,47,3.5,17,138,1,0,0,0,0,0,0,0,0.29,0.67,0,2007,2,148,0,17,1,13
830,2007-08-21,"2007-08","7700 South Eberhart Avenue, Chicago, IL 60619, USA",77,41.754676,-87.612922," S EBERHART AVE",0,7,4,1,0,0,0,0,8,87,69,43,25,70,41,1,14,505,1845,1,52,49,3.8,18,138,1,0,0,1,0,0,0,0,85,69,42,70,41,1,13,3,57,47,3.5,17,138,1,0,0,0,0,0,0,0,0.29,0.67,0,2007,2,80,0,17,1,13
831,2007-08-21,"2007-08","7900 South South Chicago Avenue, Chicago, IL 60617, USA",79,41.754292,-87.590773," S CHICAGO AVE",0,4,1,0,0,0,0,0,8,87,69,43,25,70,41,1,14,505,1845,1,52,49,3.8,18,138,1,0,0,1,0,0,0,0,85,69,42,70,41,1,13,3,57,47,3.5,17,138,1,0,0,0,0,0,0,0,0.29,0.67,0,2007,2,83,0,17,1,13
832,2007-08-21,"2007-08","7900 West Foster Avenue, Chicago, IL 60656, USA",79,41.974089,-87.824812," W FOSTER AVE",0,16,5,0,0,0,0,1,8,87,69,43,25,70,41,1,14,505,1845,1,52,49,3.8,18,138,1,0,0,1,0,0,0,0,85,69,42,70,41,1,13,3,57,47,3.5,17,138,1,0,0,0,0,0,0,0,0.29,0.67,0,2007,2,15,0,17,1,13
833,2007-08-21,"2007-08","8000 South Kedzie Avenue, Chicago, IL 60652, USA",80,41.74785,-87.702716," S KEDZIE AVE",0,1,3,0,0,0,0,0,8,87,69,43,25,70,41,1,14,505,1845,1,52,49,3.8,18,138,1,0,0,1,0,0,0,0,85,69,42,70,41,1,13,3,57,47,3.5,17,138,1,0,0,0,0,0,0,0,0.29,0.67,0,2007,2,72,0,17,1,13
834,2007-08-21,"2007-08","9100 West Higgins Avenue, Chicago, IL 60656, USA",91,41.981964,-87.812827," W HIGGINS AVE",0,45,8,0,0,0,0,0,8,87,69,43,25,70,41,1,14,505,1845,1,52,49,3.8,18,138,1,0,0,1,0,0,0,0,85,69,42,70,41,1,13,3,57,47,3.5,17,138,1,0,0,0,0,0,0,0,0.29,0.67,0,2007,2,9,0,17,1,13
835,2007-08-21,"2007-08","Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",52,41.778297,-87.752411," W 63RD ST",0,67,104,1,0,0,0,2,8,87,69,43,25,70,41,1,14,505,1845,1,52,49,3.8,18,138,1,0,0,1,0,0,0,0,85,69,42,70,41,1,13,3,57,47,3.5,17,138,1,0,0,0,0,0,0,0,0.29,0.67,0,2007,2,65,0,17,1,13
836,2007-08-21,"2007-08","Chicago, IL, USA",43,41.878114,-87.629798," N ASHLAND AVE OVERPASS",0,19,27,1,0,0,0,0,8,87,69,43,25,70,41,1,14,505,1845,1,52,49,3.8,18,138,1,0,0,1,0,0,0,0,85,69,42,70,41,1,13,3,57,47,3.5,17,138,1,0,0,0,0,0,0,0,0.29,0.67,0,2007,2,145,0,17,1,13
837,2007-08-21,"2007-08","South Vincennes Avenue, Chicago, IL, USA",10,41.723195,-87.64997," S VINCENNES",0,5,7,0,0,0,0,1,8,87,69,43,25,70,41,1,14,505,1845,1,52,49,3.8,18,138,1,0,0,1,0,0,0,0,85,69,42,70,41,1,13,3,57,47,3.5,17,138,1,0,0,0,0,0,0,0,0.29,0.67,0,2007,2,89,0,17,1,13
838,2007-08-21,"2007-08","University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",11,41.868077,-87.666901," S ASHLAND AVE",0,7,7,0,0,0,1,1,8,87,69,43,25,70,41,1,14,505,1845,1,52,49,3.8,18,138,1,0,0,1,0,0,0,0,85,69,42,70,41,1,13,3,57,47,3.5,17,138,1,0,0,0,0,0,0,0,0.29,0.67,0,2007,2,90,0,17,1,13
839,2007-08-21,"2007-08","West 37th Place, Chicago, IL, USA",81,41.825902,-87.667827," W 37TH PL.",0,7,8,0,0,0,0,0,8,87,69,43,25,70,41,1,14,505,1845,1,52,49,3.8,18,138,1,0,0,1,0,0,0,0,85,69,42,70,41,1,13,3,57,47,3.5,17,138,1,0,0,0,0,0,0,0,0.29,0.67,0,2007,2,157,0,17,1,13
840,2007-08-22,"2007-08","1100 North Artesian Avenue, Chicago, IL 60622, USA",11,41.903002,-87.688267," S ARTESIAN AVE",0,9,9,0,0,0,0,1,8,90,69,45,27,71,42,1,16,506,1843,39,54,52,5.3,21,173,0,0,0,0,1,1,1,0,90,70,45,70,42,1,16,90,60,51,5.1,21,162,1,0,0,0,1,0,1,0,0.29,0.67,0,2007,2,160,0,18,1,14
841,2007-08-22,"2007-08","1100 South Peoria Street, Chicago, IL 60608, USA",11,41.862292,-87.64886," S PEORIA ST",0,0,3,0,0,0,0,0,8,90,69,45,27,71,42,1,16,506,1843,39,54,52,5.3,21,173,0,0,0,0,1,1,1,0,90,70,45,70,42,1,16,90,60,51,5.1,21,162,1,0,0,0,1,0,1,0,0.29,0.67,0,2007,2,91,0,18,1,14
842,2007-08-22,"2007-08","1100 South State Street, Chicago, IL 60605, USA",11,41.869216,-87.627561," S STATE ST",0,1,5,0,0,0,0,0,8,90,69,45,27,71,42,1,16,506,1843,39,54,52,5.3,21,173,0,0,0,0,1,1,1,0,90,70,45,70,42,1,16,90,60,51,5.1,21,162,1,0,0,0,1,0,1,0,0.29,0.67,0,2007,2,92,0,18,1,14
843,2007-08-22,"2007-08","1700 West 95th Street, Chicago, IL 60643, USA",17,41.720848,-87.666014," W 95TH ST",0,28,7,0,0,0,1,1,8,90,69,45,27,71,42,1,16,506,1843,39,54,52,5.3,21,173,0,0,0,0,1,1,1,0,90,70,45,70,42,1,16,90,60,51,5.1,21,162,1,0,0,0,1,0,1,0,0.29,0.67,0,2007,2,94,0,18,1,14
844,2007-08-22,"2007-08","2200 West 113th Street, Chicago, IL 60643, USA",22,41.688324,-87.676709," W 113TH ST",0,6,0,0,0,0,0,0,8,90,69,45,27,71,42,1,16,506,1843,39,54,52,5.3,21,173,0,0,0,0,1,1,1,0,90,70,45,70,42,1,16,90,60,51,5.1,21,162,1,0,0,0,1,0,1,0,0.29,0.67,0,2007,2,86,0,18,1,14
845,2007-08-22,"2007-08","2200 West 89th Street, Chicago, IL 60643, USA",22,41.731922,-87.677512," W 89TH ST",0,85,43,0,0,0,0,3,8,90,69,45,27,71,42,1,16,506,1843,39,54,52,5.3,21,173,0,0,0,0,1,1,1,0,90,70,45,70,42,1,16,90,60,51,5.1,21,162,1,0,0,0,1,0,1,0,0.29,0.67,0,2007,2,96,0,18,1,14
846,2007-08-22,"2007-08","2400 East 105th Street, Chicago, IL 60617, USA",24,41.704572,-87.565666," E 105TH ST",0,217,121,0,0,0,0,4,8,90,69,45,27,71,42,1,16,506,1843,39,54,52,5.3,21,173,0,0,0,0,1,1,1,0,90,70,45,70,42,1,16,90,60,51,5.1,21,162,1,0,0,0,1,0,1,0,0.29,0.67,0,2007,2,128,0,18,1,14
847,2007-08-22,"2007-08","3300 West 104th Street, Chicago, IL 60655, USA",33,41.704336,-87.703736," W 104TH ST",0,4,1,0,0,0,0,0,8,90,69,45,27,71,42,1,16,506,1843,39,54,52,5.3,21,173,0,0,0,0,1,1,1,0,90,70,45,70,42,1,16,90,60,51,5.1,21,162,1,0,0,0,1,0,1,0,0.29,0.67,0,2007,2,95,0,18,1,14
848,2007-08-22,"2007-08","3500 West 116th Street, Chicago, IL 60655, USA",35,41.682587,-87.707973," W 116TH ST",0,2,7,0,0,0,0,0,8,90,69,45,27,71,42,1,16,506,1843,39,54,52,5.3,21,173,0,0,0,0,1,1,1,0,90,70,45,70,42,1,16,90,60,51,5.1,21,162,1,0,0,0,1,0,1,0,0.29,0.67,0,2007,2,158,0,18,1,14
849,2007-08-22,"2007-08","3700 118th Street, Chicago, IL 60617, USA",37,41.680946,-87.535198," E 118TH ST",0,42,67,1,2,0,2,0,8,90,69,45,27,71,42,1,16,506,1843,39,54,52,5.3,21,173,0,0,0,0,1,1,1,0,90,70,45,70,42,1,16,90,60,51,5.1,21,162,1,0,0,0,1,0,1,0,0.29,0.67,0,2007,2,212,0,18,1,14
850,2007-08-22,"2007-08","3800 East 115th Street, Chicago, IL 60617, USA",38,41.686398,-87.531635," E 115TH ST",0,12,22,0,0,0,2,1,8,90,69,45,27,71,42,1,16,506,1843,39,54,52,5.3,21,173,0,0,0,0,1,1,1,0,90,70,45,70,42,1,16,90,60,51,5.1,21,162,1,0,0,0,1,0,1,0,0.29,0.67,0,2007,2,215,0,18,1,14
851,2007-08-22,"2007-08","4000 East 130th Street, Chicago, IL 60633, USA",40,41.659112,-87.538693," E 130TH ST",0,25,2,0,0,0,0,1,8,90,69,45,27,71,42,1,16,506,1843,39,54,52,5.3,21,173,0,0,0,0,1,1,1,0,90,70,45,70,42,1,16,90,60,51,5.1,21,162,1,0,0,0,1,0,1,0,0.29,0.67,0,2007,2,221,0,18,1,14
852,2007-08-22,"2007-08","4200 West 127th Street, Alsip, IL 60803, USA",42,41.662014,-87.724608," W 127TH PL",0,231,68,0,0,0,0,2,8,90,69,45,27,71,42,1,16,506,1843,39,54,52,5.3,21,173,0,0,0,0,1,1,1,0,90,70,45,70,42,1,16,90,60,51,5.1,21,162,1,0,0,0,1,0,1,0,0.29,0.67,0,2007,2,135,0,18,1,14
853,2007-08-22,"2007-08","8900 South Carpenter Street, Chicago, IL 60620, USA",89,41.732984,-87.649642," S CARPENTER ST",0,40,24,0,0,0,7,2,8,90,69,45,27,71,42,1,16,506,1843,39,54,52,5.3,21,173,0,0,0,0,1,1,1,0,90,70,45,70,42,1,16,90,60,51,5.1,21,162,1,0,0,0,1,0,1,0,0.29,0.67,0,2007,2,159,0,18,1,14
854,2007-08-22,"2007-08","8900 South Muskegon Avenue, Chicago, IL 60617, USA",89,41.733643,-87.55551," S MUSKEGON AVE",0,2,3,0,0,0,0,0,8,90,69,45,27,71,42,1,16,506,1843,39,54,52,5.3,21,173,0,0,0,0,1,1,1,0,90,70,45,70,42,1,16,90,60,51,5.1,21,162,1,0,0,0,1,0,1,0,0.29,0.67,0,2007,2,99,0,18,1,14
855,2007-08-22,"2007-08","9300 South Doctor Martin Luther King Junior Drive, Chicago, IL 60619, USA",93,41.725517,-87.614258," S DR MARTIN LUTHER KING JR DR",0,1,3,0,0,0,0,0,8,90,69,45,27,71,42,1,16,506,1843,39,54,52,5.3,21,173,0,0,0,0,1,1,1,0,90,70,45,70,42,1,16,90,60,51,5.1,21,162,1,0,0,0,1,0,1,0,0.29,0.67,0,2007,2,162,0,18,1,14
856,2007-08-22,"2007-08","9600 South Hoyne Avenue, Chicago, IL 60643, USA",96,41.719059,-87.675088," S HOYNE AVE",0,1,5,0,0,0,0,0,8,90,69,45,27,71,42,1,16,506,1843,39,54,52,5.3,21,173,0,0,0,0,1,1,1,0,90,70,45,70,42,1,16,90,60,51,5.1,21,162,1,0,0,0,1,0,1,0,0.29,0.67,0,2007,2,161,0,18,1,14
857,2007-08-22,"2007-08","9800 South Avenue G, Chicago, IL 60617, USA",98,41.717753,-87.531657," S AVENUE G",0,22,18,0,0,0,0,0,8,90,69,45,27,71,42,1,16,506,1843,39,54,52,5.3,21,173,0,0,0,0,1,1,1,0,90,70,45,70,42,1,16,90,60,51,5.1,21,162,1,0,0,0,1,0,1,0,0.29,0.67,0,2007,2,100,0,18,1,14
858,2007-08-22,"2007-08","East 138th Street, Riverdale, IL 60827, USA",82,41.644612,-87.604498," E 138TH ST",0,2,10,0,0,0,0,1,8,90,69,45,27,71,42,1,16,506,1843,39,54,52,5.3,21,173,0,0,0,0,1,1,1,0,90,70,45,70,42,1,16,90,60,51,5.1,21,162,1,0,0,0,1,0,1,0,0.29,0.67,0,2007,2,97,0,18,1,14
859,2007-08-22,"2007-08","East 91st Street, Chicago, IL, USA",81,41.729669,-87.582699," E 91ST ST",0,4,3,0,0,0,0,1,8,90,69,45,27,71,42,1,16,506,1843,39,54,52,5.3,21,173,0,0,0,0,1,1,1,0,90,70,45,70,42,1,16,90,60,51,5.1,21,162,1,0,0,0,1,0,1,0,0.29,0.67,0,2007,2,107,0,18,1,14
860,2007-08-22,"2007-08","South Avenue L, Chicago, IL 60617, USA",11,41.702724,-87.536497," S AVENUE L",0,209,230,0,0,0,2,0,8,90,69,45,27,71,42,1,16,506,1843,39,54,52,5.3,21,173,0,0,0,0,1,1,1,0,90,70,45,70,42,1,16,90,60,51,5.1,21,162,1,0,0,0,1,0,1,0,0.29,0.67,0,2007,2,103,0,18,1,14
861,2007-08-22,"2007-08","South Brandon Avenue, Chicago, IL 60617, USA",13,41.740641,-87.546587," S BRANDON",0,25,26,0,0,0,0,1,8,90,69,45,27,71,42,1,16,506,1843,39,54,52,5.3,21,173,0,0,0,0,1,1,1,0,90,70,45,70,42,1,16,90,60,51,5.1,21,162,1,0,0,0,1,0,1,0,0.29,0.67,0,2007,2,209,0,18,1,14
862,2007-08-22,"2007-08","South Cottage Grove Avenue, Chicago, IL, USA",10,41.750498,-87.605294," S COTTAGE GROVE",0,3,9,1,0,0,0,0,8,90,69,45,27,71,42,1,16,506,1843,39,54,52,5.3,21,173,0,0,0,0,1,1,1,0,90,70,45,70,42,1,16,90,60,51,5.1,21,162,1,0,0,0,1,0,1,0,0.29,0.67,0,2007,2,102,0,18,1,14
863,2007-08-22,"2007-08","South Doty Avenue, Chicago, IL, USA",12,41.673408,-87.599862," S DOTY AVE",0,1554,61,0,0,0,0,7,8,90,69,45,27,71,42,1,16,506,1843,39,54,52,5.3,21,173,0,0,0,0,1,1,1,0,90,70,45,70,42,1,16,90,60,51,5.1,21,162,1,0,0,0,1,0,1,0,0.29,0.67,0,2007,2,115,0,18,1,14
