"Date","Year","ID.OB","Month_Yr","TrapM","Address","Street","Block","Longitude","Latitude","Month","Season_code_1","Season_code_2","Season_code_3","CULEX_ERRATICUS","CULEX_PIPIENS","CULEX_PIPIENS_RESTUANS","CULEX_RESTUANS","CULEX_SALINARIUS","CULEX_TARSALIS","CULEX_TERRITANS","ParasiticIn.","Influenza.","WnvPresentB","Tmax2","Tmin2","Tavg2","WetBulb2","Heat2","PrecipTotal2","StnPressure2","ResultDir2","AvgSpeed2","DZ2","FG2","HZ2","RA2","RA45.2","BR2","TS2","TSRA2","VCTS2","Tmax","Tmin","Tavg","Depart","DewPoint","Heat","Cool","Sunrise","Sunset","PrecipTotal","ResultSpeed","ResultDir","AvgSpeed","BR","DZ","FG","HZ","RA","RA45","TS","TSRA","VCTS","pre45_1_2","pre45_1","pre45_05","pre45_052","TrapClusterNum"
"2007-08-15",2007,646,"2007-08",92,"1100 South State Street, Chicago, IL 60605, USA"," S STATE ST",11,-87.627561,41.869216,8,0,1,0,0,11,3,0,0,0,0,0.29,0.67,0,81,72,42,40,1,0.83,29.23,6,7.1,0,0,0,1,12,1,1,1,0,80,71,41,22,67,1,12,459,1854,0.23,3.4,7,5.8,1,0,0,0,1,15,0,1,0,0,1,1,1,1
"2007-08-15",2007,699,"2007-08",76,"5500 South Doctor Martin Luther King Junior Drive, Chicago, IL 60637, USA"," S DR MARTIN LUTHER KING JR DR",55,-87.615989,41.794781,8,0,1,0,0,0,2,0,0,0,0,0.29,0.67,0,81,72,42,40,1,0.83,29.23,6,7.1,0,0,0,1,12,1,1,1,0,80,71,41,22,67,1,12,459,1854,0.23,3.4,7,5.8,1,0,0,0,1,15,0,1,0,0,1,1,1,7
"2007-08-15",2007,729,"2007-08",162,"9300 South Doctor Martin Luther King Junior Drive, Chicago, IL 60619, USA"," S DR MARTIN LUTHER KING JR DR",93,-87.614258,41.725517,8,0,1,0,0,3,6,0,0,0,0,0.29,0.67,0,81,72,42,40,1,0.83,29.23,6,7.1,0,0,0,1,12,1,1,1,0,80,71,41,22,67,1,12,459,1854,0.23,3.4,7,5.8,1,0,0,0,1,15,0,1,0,0,1,1,1,7
"2007-08-15",2007,722,"2007-08",80,"7700 South Eberhart Avenue, Chicago, IL 60619, USA"," S EBERHART AVE",77,-87.612922,41.754676,8,0,1,0,0,5,6,0,0,0,0,0.29,0.67,0,81,72,42,40,1,0.83,29.23,6,7.1,0,0,0,1,12,1,1,1,0,80,71,41,22,67,1,12,459,1854,0.23,3.4,7,5.8,1,0,0,0,1,15,0,1,0,0,1,1,1,7
"2007-08-15",2007,736,"2007-08",129,"North Streeter Drive, Chicago, IL 60611, USA"," N STREETER DR",53,-87.61156,41.891126,8,0,1,0,0,0,9,1,0,0,0,0.29,0.67,0,81,72,42,40,1,0.83,29.23,6,7.1,0,0,0,1,12,1,1,1,0,80,71,41,22,67,1,12,459,1854,0.23,3.4,7,5.8,1,0,0,0,1,15,0,1,0,0,1,1,1,1
"2007-08-15",2007,738,"2007-08",102,"South Cottage Grove Avenue, Chicago, IL, USA"," S COTTAGE GROVE",10,-87.605294,41.750498,8,0,1,0,0,18,15,0,0,0,0,0.29,0.67,0,81,72,42,40,1,0.83,29.23,6,7.1,0,0,0,1,12,1,1,1,0,80,71,41,22,67,1,12,459,1854,0.23,3.4,7,5.8,1,0,0,0,1,15,0,1,0,0,1,1,1,7
"2007-08-15",2007,734,"2007-08",97,"East 138th Street, Riverdale, IL 60827, USA"," E 138TH ST",82,-87.604498,41.644612,8,0,1,0,0,15,10,0,0,0,0,0.29,0.67,0,81,72,42,40,1,0.83,29.23,6,7.1,0,0,0,1,12,1,1,1,0,80,71,41,22,67,1,12,459,1854,0.23,3.4,7,5.8,1,0,0,0,1,15,0,1,0,0,1,1,1,5
"2007-08-15",2007,638,"2007-08",73,"1000 East 67th Street, Chicago, IL 60637, USA"," E 67TH ST",10,-87.60088,41.773215,8,0,1,0,0,14,20,0,0,0,0,0.29,0.67,0,81,72,42,40,1,0.83,29.23,6,7.1,0,0,0,1,12,1,1,1,0,80,71,41,22,67,1,12,459,1854,0.23,3.4,7,5.8,1,0,0,0,1,15,0,1,0,0,1,1,1,7
"2007-08-15",2007,739,"2007-08",115,"South Doty Avenue, Chicago, IL, USA"," S DOTY AVE",12,-87.599862,41.673408,8,0,1,0,0,50,0,0,0,0,0,0.29,0.67,0,81,72,42,40,1,0.83,29.23,6,7.1,0,0,0,1,12,1,1,1,0,80,71,41,22,67,1,12,459,1854,0.23,3.4,7,5.8,1,0,0,0,1,15,0,1,0,0,1,1,1,5
"2007-08-15",2007,657,"2007-08",84,"2000 East 111th Street, Chicago, IL 60628, USA"," E 111TH ST",20,-87.598865,41.692555,8,0,1,0,0,9,6,0,0,0,0,0.29,0.67,0,81,72,42,40,1,0.83,29.23,6,7.1,0,0,0,1,12,1,1,1,0,80,71,41,22,67,1,12,459,1854,0.23,3.4,7,5.8,1,0,0,0,1,15,0,1,0,0,1,1,1,5
"2007-08-15",2007,723,"2007-08",83,"7900 South South Chicago Avenue, Chicago, IL 60617, USA"," S CHICAGO AVE",79,-87.590773,41.754292,8,0,1,0,0,5,0,0,0,0,0,0.29,0.67,0,81,72,42,40,1,0.83,29.23,6,7.1,0,0,0,1,12,1,1,1,0,80,71,41,22,67,1,12,459,1854,0.23,3.4,7,5.8,1,0,0,0,1,15,0,1,0,0,1,1,1,7
"2007-08-15",2007,710,"2007-08",77,"6400 South Stony Island Avenue, Chicago, IL 60637, USA"," S STONY ISLAND AVE",64,-87.586427,41.778748,8,0,1,0,0,0,1,0,0,0,0,0.29,0.67,0,81,72,42,40,1,0.83,29.23,6,7.1,0,0,0,1,12,1,1,1,0,80,71,41,22,67,1,12,459,1854,0.23,3.4,7,5.8,1,0,0,0,1,15,0,1,0,0,1,1,1,7
"2007-08-15",2007,691,"2007-08",75,"4700 South Cornell Avenue, Chicago, IL 60615, USA"," S CORNELL AVE",47,-87.585487,41.799282,8,0,1,0,0,3,3,2,0,0,0,0.29,0.67,0,81,72,42,40,1,0.83,29.23,6,7.1,0,0,0,1,12,1,1,1,0,80,71,41,22,67,1,12,459,1854,0.23,3.4,7,5.8,1,0,0,0,1,15,0,1,0,0,1,1,1,7
"2007-08-15",2007,740,"2007-08",138,"South Stony Island Avenue, Chicago, IL, USA"," S STONY ISLAND AVE",10,-87.585413,41.726465,8,0,1,0,0,3,7,0,0,0,0,0.29,0.67,0,81,72,42,40,1,0.83,29.23,6,7.1,0,0,0,1,12,1,1,1,0,80,71,41,22,67,1,12,459,1854,0.23,3.4,7,5.8,1,0,0,0,1,15,0,1,0,0,1,1,1,7
"2007-08-15",2007,735,"2007-08",107,"East 91st Street, Chicago, IL, USA"," E 91ST ST",81,-87.582699,41.729669,8,0,1,0,0,9,4,0,0,0,0,0.29,0.67,0,81,72,42,40,1,0.83,29.23,6,7.1,0,0,0,1,12,1,1,1,0,80,71,41,22,67,1,12,459,1854,0.23,3.4,7,5.8,1,0,0,0,1,15,0,1,0,0,1,1,1,7
"2007-08-15",2007,718,"2007-08",79,"7100 South South Shore Drive, Chicago, IL 60649, USA"," S SOUTH SHORE DR",71,-87.562889,41.766202,8,0,1,0,0,6,15,0,0,0,1,0.29,0.67,0,81,72,42,40,1,0.83,29.23,6,7.1,0,0,0,1,12,1,1,1,0,80,71,41,22,67,1,12,459,1854,0.23,3.4,7,5.8,1,0,0,0,1,15,0,1,0,0,1,1,1,7
"2007-08-15",2007,727,"2007-08",99,"8900 South Muskegon Avenue, Chicago, IL 60617, USA"," S MUSKEGON AVE",89,-87.55551,41.733643,8,0,1,0,0,2,4,0,0,0,0,0.29,0.67,0,81,72,42,40,1,0.83,29.23,6,7.1,0,0,0,1,12,1,1,1,0,80,71,41,22,67,1,12,459,1854,0.23,3.4,7,5.8,1,0,0,0,1,15,0,1,0,0,1,1,1,7
"2007-08-15",2007,737,"2007-08",103,"South Avenue L, Chicago, IL 60617, USA"," S AVENUE L",11,-87.536497,41.702724,8,0,1,0,0,157,253,0,1,0,6,0.29,0.67,0,81,72,42,40,1,0.83,29.23,6,7.1,0,0,0,1,12,1,1,1,0,80,71,41,22,67,1,12,459,1854,0.23,3.4,7,5.8,1,0,0,0,1,15,0,1,0,0,1,1,1,5
"2007-08-15",2007,731,"2007-08",100,"9800 South Avenue G, Chicago, IL 60617, USA"," S AVENUE G",98,-87.531657,41.717753,8,0,1,0,0,34,32,0,0,0,0,0.29,0.67,0,81,72,42,40,1,0.83,29.23,6,7.1,0,0,0,1,12,1,1,1,0,80,71,41,22,67,1,12,459,1854,0.23,3.4,7,5.8,1,0,0,0,1,15,0,1,0,0,1,1,1,5
"2007-08-16",2007,745,"2007-08",115,"South Doty Avenue, Chicago, IL, USA"," S DOTY AVE",12,-87.599862,41.673408,8,0,1,0,0,2532,104,0,0,0,0,0.29,0.67,1,77,67,37,37,1,0,29.33,1,5.7,0,0,0,0,12,1,0,0,0,77,65,36,1,64,1,7,500,1852,0,3.6,1,5.7,1,0,0,0,0,15,0,0,0,0,1,1,1,5
"2007-08-16",2007,746,"2007-08",138,"South Stony Island Avenue, Chicago, IL, USA"," S STONY ISLAND AVE",10,-87.585413,41.726465,8,0,1,0,0,1000,0,0,0,0,0,0.29,0.67,1,77,67,37,37,1,0,29.33,1,5.7,0,0,0,0,12,1,0,0,0,77,65,36,1,64,1,7,500,1852,0,3.6,1,5.7,1,0,0,0,0,15,0,0,0,0,1,1,1,7
"2007-08-16",2007,744,"2007-08",128,"2400 East 105th Street, Chicago, IL 60617, USA"," E 105TH ST",24,-87.565666,41.704572,8,0,1,0,0,821,98,0,0,0,0,0.29,0.67,1,77,67,37,37,1,0,29.33,1,5.7,0,0,0,0,12,1,0,0,0,77,65,36,1,64,1,7,500,1852,0,3.6,1,5.7,1,0,0,0,0,15,0,0,0,0,1,1,1,5
"2007-08-17",2007,753,"2007-08",138,"South Stony Island Avenue, Chicago, IL, USA"," S STONY ISLAND AVE",10,-87.585413,41.726465,8,0,1,0,0,651,121,0,0,0,0,0.29,0.67,1,80,65,38,31,1,0,29.46,31,7.4,0,0,0,0,11,0,0,0,0,79,60,35,10,54,1,6,501,1851,0,5.9,32,6.8,0,0,0,0,0,14,0,0,0,0,1,1,1,7
"2007-08-17",2007,754,"2007-08",200,"South Torrence Avenue, Chicago, IL, USA"," S TORRENCE AVE",13,-87.559308,41.678618,8,0,1,0,0,50,56,0,0,0,4,0.29,0.67,0,80,65,38,31,1,0,29.46,31,7.4,0,0,0,0,11,0,0,0,0,79,60,35,10,54,1,6,501,1851,0,5.9,32,6.8,0,0,0,0,0,14,0,0,0,0,1,1,1,5
"2007-08-17",2007,751,"2007-08",209,"South Brandon Avenue, Chicago, IL 60617, USA"," S BRANDON",13,-87.546587,41.740641,8,0,1,0,0,37,30,0,0,0,1,0.29,0.67,1,80,65,38,31,1,0,29.46,31,7.4,0,0,0,0,11,0,0,0,0,79,60,35,10,54,1,6,501,1851,0,5.9,32,6.8,0,0,0,0,0,14,0,0,0,0,1,1,1,7
"2007-08-17",2007,752,"2007-08",206,"South Mackinaw Avenue, Chicago, IL 60617, USA"," S MACKINAW",13,-87.543067,41.737052,8,0,1,0,0,6,4,0,0,0,0,0.29,0.67,0,80,65,38,31,1,0,29.46,31,7.4,0,0,0,0,11,0,0,0,0,79,60,35,10,54,1,6,501,1851,0,5.9,32,6.8,0,0,0,0,0,14,0,0,0,0,1,1,1,7
"2007-08-17",2007,749,"2007-08",221,"4000 East 130th Street, Chicago, IL 60633, USA"," E 130TH ST",40,-87.538693,41.659112,8,0,1,0,0,279,177,0,3,0,0,0.29,0.67,1,80,65,38,31,1,0,29.46,31,7.4,0,0,0,0,11,0,0,0,0,79,60,35,10,54,1,6,501,1851,0,5.9,32,6.8,0,0,0,0,0,14,0,0,0,0,1,1,1,5
"2007-08-17",2007,750,"2007-08",103,"South Avenue L, Chicago, IL 60617, USA"," S AVENUE L",11,-87.536497,41.702724,8,0,1,0,0,50,0,0,0,0,0,0.29,0.67,0,80,65,38,31,1,0,29.46,31,7.4,0,0,0,0,11,0,0,0,0,79,60,35,10,54,1,6,501,1851,0,5.9,32,6.8,0,0,0,0,0,14,0,0,0,0,1,1,1,5
"2007-08-17",2007,747,"2007-08",212,"3700 118th Street, Chicago, IL 60617, USA"," E 118TH ST",37,-87.535198,41.680946,8,0,1,0,0,174,102,0,1,0,16,0.29,0.67,0,80,65,38,31,1,0,29.46,31,7.4,0,0,0,0,11,0,0,0,0,79,60,35,10,54,1,6,501,1851,0,5.9,32,6.8,0,0,0,0,0,14,0,0,0,0,1,1,1,5
"2007-08-17",2007,748,"2007-08",215,"3800 East 115th Street, Chicago, IL 60617, USA"," E 115TH ST",38,-87.531635,41.686398,8,0,1,0,0,60,70,0,0,0,23,0.29,0.67,1,80,65,38,31,1,0,29.46,31,7.4,0,0,0,0,11,0,0,0,0,79,60,35,10,54,1,6,501,1851,0,5.9,32,6.8,0,0,0,0,0,14,0,0,0,0,1,1,1,5
"2007-08-21",2007,789,"2007-08",11,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA"," N PITTSBURGH AVE",36,-87.832763,41.944869,8,0,1,0,0,11,9,0,0,0,0,0.29,0.67,1,85,69,42,41,1,0.01,29.26,17,6,0,0,0,0,13,1,0,0,0,87,69,43,25,70,1,14,505,1845,0,3.8,18,6,1,0,0,1,0,17,0,0,0,1,1,1,1,2
"2007-08-21",2007,832,"2007-08",15,"7900 West Foster Avenue, Chicago, IL 60656, USA"," W FOSTER AVE",79,-87.824812,41.974089,8,0,1,0,0,16,5,0,0,0,0,0.29,0.67,1,85,69,42,41,1,0.01,29.26,17,6,0,0,0,0,13,1,0,0,0,87,69,43,25,70,1,14,505,1845,0,3.8,18,6,1,0,0,1,0,17,0,0,0,1,1,1,1,2
"2007-08-21",2007,834,"2007-08",9,"9100 West Higgins Avenue, Chicago, IL 60656, USA"," W HIGGINS AVE",91,-87.812827,41.981964,8,0,1,0,0,45,8,0,0,0,0,0.29,0.67,0,85,69,42,41,1,0.01,29.26,17,6,0,0,0,0,13,1,0,0,0,87,69,43,25,70,1,14,505,1845,0,3.8,18,6,1,0,0,1,0,17,0,0,0,1,1,1,1,2
"2007-08-21",2007,827,"2007-08",16,"7200 North Oketo Avenue, Chicago, IL 60631, USA"," N OKETO AVE",72,-87.811506,42.011601,8,0,1,0,0,2,4,0,0,0,0,0.29,0.67,1,85,69,42,41,1,0.01,29.26,17,6,0,0,0,0,13,1,0,0,0,87,69,43,25,70,1,14,505,1845,0,3.8,18,6,1,0,0,1,0,17,0,0,0,1,1,1,1,2
"2007-08-21",2007,796,"2007-08",2,"4100 North Oak Park Avenue, Chicago, IL 60634, USA"," N OAK PARK AVE",41,-87.800991,41.95469,8,0,1,0,0,46,23,0,0,0,1,0.29,0.67,1,85,69,42,41,1,0.01,29.26,17,6,0,0,0,0,13,1,0,0,0,87,69,43,25,70,1,14,505,1845,0,3.8,18,6,1,0,0,1,0,17,0,0,0,1,1,1,1,2
"2007-08-21",2007,825,"2007-08",151,"7000 West Armitage Avenue, Chicago, IL 60707, USA","  W ARMITAGE AVENUE",70,-87.800515,41.916265,8,0,1,0,0,14,18,0,0,0,0,0.29,0.67,1,85,69,42,41,1,0.01,29.26,17,6,0,0,0,0,13,1,0,0,0,87,69,43,25,70,1,14,505,1845,0,3.8,18,6,1,0,0,1,0,17,0,0,0,1,1,1,1,6
"2007-08-21",2007,807,"2007-08",70,"5200 South Nordica Avenue, Chicago, IL 60638, USA"," S NORDICA",52,-87.797894,41.797616,8,0,1,0,0,10,13,0,0,0,0,0.29,0.67,1,85,69,42,41,1,0.01,29.26,17,6,0,0,0,0,13,1,0,0,0,87,69,43,25,70,1,14,505,1845,0,3.8,18,6,1,0,0,1,0,17,0,0,0,1,1,1,1,8
"2007-08-21",2007,811,"2007-08",6,"6000 North Avondale Avenue, Chicago, IL 60631, USA"," N AVONDALE AVE",60,-87.797127,41.990284,8,0,1,0,0,9,1,0,0,0,0,0.29,0.67,1,85,69,42,41,1,0.01,29.26,17,6,0,0,0,0,13,1,0,0,0,87,69,43,25,70,1,14,505,1845,0,3.8,18,6,1,0,0,1,0,17,0,0,0,1,1,1,1,2
"2007-08-21",2007,820,"2007-08",143,"6500 North Oak Park Avenue, Chicago, IL 60631, USA"," N OAK PARK AVE",65,-87.795585,41.999129,8,0,1,0,0,1,3,0,0,0,0,0.29,0.67,1,85,69,42,41,1,0.01,29.26,17,6,0,0,0,0,13,1,0,0,0,87,69,43,25,70,1,14,505,1845,0,3.8,18,6,1,0,0,1,0,17,0,0,0,1,1,1,1,2
"2007-08-21",2007,823,"2007-08",37,"6800 West Belden Avenue, Chicago, IL 60707, USA"," W BELDEN AVE",68,-87.79518,41.921177,8,0,1,0,0,8,2,0,0,0,0,0.29,0.67,0,85,69,42,41,1,0.01,29.26,17,6,0,0,0,0,13,1,0,0,0,87,69,43,25,70,1,14,505,1845,0,3.8,18,6,1,0,0,1,0,17,0,0,0,1,1,1,1,6
"2007-08-21",2007,786,"2007-08",144,"3300 North Rutherford Avenue, Chicago, IL 60634, USA"," N RUTHERFORD AVE",33,-87.794896,41.94016,8,0,1,0,0,21,6,0,0,0,0,0.29,0.67,0,85,69,42,41,1,0.01,29.26,17,6,0,0,0,0,13,1,0,0,0,87,69,43,25,70,1,14,505,1845,0,3.8,18,6,1,0,0,1,0,17,0,0,0,1,1,1,1,6
"2007-08-21",2007,819,"2007-08",14,"6400 West Strong Street, Chicago, IL, USA"," W STRONG ST",64,-87.787992,41.970248,8,0,1,0,0,23,22,0,0,0,0,0.29,0.67,1,85,69,42,41,1,0.01,29.26,17,6,0,0,0,0,13,1,0,0,0,87,69,43,25,70,1,14,505,1845,0,3.8,18,6,1,0,0,1,0,17,0,0,0,1,1,1,1,2
"2007-08-21",2007,816,"2007-08",13,"6100 West Fullerton Avenue, Chicago, IL 60639, USA"," W FULLERTON AVE",61,-87.785288,41.923738,8,0,1,0,0,11,21,0,0,0,0,0.29,0.67,0,85,69,42,41,1,0.01,29.26,17,6,0,0,0,0,13,1,0,0,0,87,69,43,25,70,1,14,505,1845,0,3.8,18,6,1,0,0,1,0,17,0,0,0,1,1,1,1,6
"2007-08-21",2007,817,"2007-08",155,"6300 West 64th Street, Chicago, IL 60638, USA"," W 64TH ST",63,-87.778927,41.776156,8,0,1,0,0,2,9,0,0,0,0,0.29,0.67,0,85,69,42,41,1,0.01,29.26,17,6,0,0,0,0,13,1,0,0,0,87,69,43,25,70,1,14,505,1845,0,3.8,18,6,1,0,0,1,0,17,0,0,0,1,1,1,1,8
"2007-08-21",2007,824,"2007-08",8,"7000 North Moselle Avenue, Chicago, IL 60646, USA"," N MOSELL AVE",70,-87.777921,42.008314,8,0,1,0,0,5,6,0,0,0,0,0.29,0.67,1,85,69,42,41,1,0.01,29.26,17,6,0,0,0,0,13,1,0,0,0,87,69,43,25,70,1,14,505,1845,0,3.8,18,6,1,0,0,1,0,17,0,0,0,1,1,1,1,2
"2007-08-21",2007,812,"2007-08",17,"6000 West Montrose Avenue, Chicago, IL 60634, USA"," W MONTROSE DR",60,-87.777189,41.960616,8,0,1,0,0,2,2,0,0,0,0,0.29,0.67,0,85,69,42,41,1,0.01,29.26,17,6,0,0,0,0,13,1,0,0,0,87,69,43,25,70,1,14,505,1845,0,3.8,18,6,1,0,0,1,0,17,0,0,0,1,1,1,1,10
"2007-08-21",2007,815,"2007-08",71,"6100 South Melvina Avenue, Chicago, IL 60638, USA"," S MELVINA AVE",61,-87.776532,41.781416,8,0,1,0,0,6,12,0,0,0,0,0.29,0.67,0,85,69,42,41,1,0.01,29.26,17,6,0,0,0,0,13,1,0,0,0,87,69,43,25,70,1,14,505,1845,0,3.8,18,6,1,0,0,1,0,17,0,0,0,1,1,1,1,8
"2007-08-21",2007,813,"2007-08",5,"6000 West Roscoe Street, Chicago, IL 60634, USA"," W ROSCOE ST",60,-87.776385,41.942114,8,0,1,0,0,4,4,0,0,0,0,0.29,0.67,0,85,69,42,41,1,0.01,29.26,17,6,0,0,0,0,13,1,0,0,0,87,69,43,25,70,1,14,505,1845,0,3.8,18,6,1,0,0,1,0,17,0,0,0,1,1,1,1,6
"2007-08-21",2007,804,"2007-08",31,"5000 South Central Avenue, Chicago, IL 60638, USA"," S CENTRAL AVE",50,-87.763416,41.801498,8,0,1,0,0,4,1,0,0,0,0,0.29,0.67,0,85,69,42,41,1,0.01,29.26,17,6,0,0,0,0,13,1,0,0,0,87,69,43,25,70,1,14,505,1845,0,3.8,18,6,1,0,0,1,0,17,0,0,0,1,1,1,1,8
"2007-08-21",2007,765,"2007-08",153,"1500 North Long Avenue, Chicago, IL 60651, USA"," N LONG AVE",15,-87.760886,41.907645,8,0,1,0,0,14,11,0,0,0,0,0.29,0.67,0,85,69,42,41,1,0.01,29.26,17,6,0,0,0,0,13,1,0,0,0,87,69,43,25,70,1,14,505,1845,0,3.8,18,6,1,0,0,1,0,17,0,0,0,1,1,1,1,6
"2007-08-21",2007,808,"2007-08",141,"5300 West Agatite Avenue, Chicago, IL 60630, USA"," W AGATITE AVE",53,-87.76007,41.961743,8,0,1,0,0,0,1,0,0,0,0,0.29,0.67,0,85,69,42,41,1,0.01,29.26,17,6,0,0,0,0,13,1,0,0,0,87,69,43,25,70,1,14,505,1845,0,3.8,18,6,1,0,0,1,0,17,0,0,0,1,1,1,1,10
"2007-08-21",2007,800,"2007-08",3,"4600 Milwaukee Avenue, Chicago, IL 60630, USA"," N MILWAUKEE AVE",46,-87.757639,41.964242,8,0,1,0,0,23,6,0,0,0,0,0.29,0.67,1,85,69,42,41,1,0.01,29.26,17,6,0,0,0,0,13,1,0,0,0,87,69,43,25,70,1,14,505,1845,0,3.8,18,6,1,0,0,1,0,17,0,0,0,1,1,1,1,10
"2007-08-21",2007,835,"2007-08",65,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA"," W 63RD ST",52,-87.752411,41.778297,8,0,1,0,0,67,104,1,0,0,0,0.29,0.67,1,85,69,42,41,1,0.01,29.26,17,6,0,0,0,0,13,1,0,0,0,87,69,43,25,70,1,14,505,1845,0,3.8,18,6,1,0,0,1,0,17,0,0,0,1,1,1,1,8
"2007-08-21",2007,772,"2007-08",154,"2100 North Lawler Avenue, Chicago, IL 60639, USA"," N LAWLER AVE",21,-87.752329,41.918705,8,0,1,0,0,24,27,0,0,0,0,0.29,0.67,0,85,69,42,41,1,0.01,29.26,17,6,0,0,0,0,13,1,0,0,0,87,69,43,25,70,1,14,505,1845,0,3.8,18,6,1,0,0,1,0,17,0,0,0,1,1,1,1,6
"2007-08-21",2007,802,"2007-08",25,"4900 West Balmoral Avenue, Chicago, IL 60630, USA"," W BALMORAL AVE",49,-87.750938,41.979243,8,0,1,0,0,5,1,0,0,0,0,0.29,0.67,0,85,69,42,41,1,0.01,29.26,17,6,0,0,0,0,13,1,0,0,0,87,69,43,25,70,1,14,505,1845,0,3.8,18,6,1,0,0,1,0,17,0,0,0,1,1,1,1,10
"2007-08-21",2007,803,"2007-08",4,"4900 West Sunnyside Avenue, Chicago, IL 60630, USA"," W SUNNYSIDE AVE",49,-87.748367,41.962728,8,0,1,0,0,0,6,0,0,0,0,0.29,0.67,0,85,69,42,41,1,0.01,29.26,17,6,0,0,0,0,13,1,0,0,0,87,69,43,25,70,1,14,505,1845,0,3.8,18,6,1,0,0,1,0,17,0,0,0,1,1,1,1,10
"2007-08-21",2007,814,"2007-08",12,"6100 North Lemont Avenue, Chicago, IL 60646, USA"," N LEMONT AVE",61,-87.747113,41.991429,8,0,1,0,0,0,1,0,0,0,0,0.29,0.67,0,85,69,42,41,1,0.01,29.26,17,6,0,0,0,0,13,1,0,0,0,87,69,43,25,70,1,14,505,1845,0,3.8,18,6,1,0,0,1,0,17,0,0,0,1,1,1,1,10
"2007-08-21",2007,828,"2007-08",67,"7300 Cicero Avenue, Chicago, IL 60638, USA"," S CICERO AVE",73,-87.745602,41.759346,8,0,1,0,0,9,6,0,0,0,0,0.29,0.67,0,85,69,42,41,1,0.01,29.26,17,6,0,0,0,0,13,1,0,0,0,87,69,43,25,70,1,14,505,1845,0,3.8,18,6,1,0,0,1,0,17,0,0,0,1,1,1,1,8
"2007-08-21",2007,821,"2007-08",156,"6600 South Kilpatrick Avenue, Chicago, IL 60629, USA"," S KILPATRICK AVE",66,-87.740029,41.772846,8,0,1,0,0,2,1,0,0,0,0,0.29,0.67,0,85,69,42,41,1,0.01,29.26,17,6,0,0,0,0,13,1,0,0,0,87,69,43,25,70,1,14,505,1845,0,3.8,18,6,1,0,0,1,0,17,0,0,0,1,1,1,1,8
"2007-08-21",2007,806,"2007-08",114,"5200 South Kolmar Avenue, Chicago, IL 60632, USA"," S KOLMAR",52,-87.736812,41.798697,8,0,1,0,0,3,8,1,0,0,0,0.29,0.67,1,85,69,42,41,1,0.01,29.26,17,6,0,0,0,0,13,1,0,0,0,87,69,43,25,70,1,14,505,1845,0,3.8,18,6,1,0,0,1,0,17,0,0,0,1,1,1,1,8
"2007-08-21",2007,794,"2007-08",1,"4000 North Tripp Avenue, Chicago, IL 60641, USA"," N TRIPP AVE",40,-87.733974,41.953705,8,0,1,0,0,1,0,0,0,0,0,0.29,0.67,0,85,69,42,41,1,0.01,29.26,17,6,0,0,0,0,13,1,0,0,0,87,69,43,25,70,1,14,505,1845,0,3.8,18,6,1,0,0,1,0,17,0,0,0,1,1,1,1,10
"2007-08-21",2007,790,"2007-08",218,"3700 North Kedvale Avenue, Chicago, IL 60641, USA"," N KEDVALE AVE",37,-87.730698,41.948167,8,0,1,0,0,7,4,0,0,0,0,0.29,0.67,0,85,69,42,41,1,0.01,29.26,17,6,0,0,0,0,13,1,0,0,0,87,69,43,25,70,1,14,505,1845,0,3.8,18,6,1,0,0,1,0,17,0,0,0,1,1,1,1,10
"2007-08-21",2007,798,"2007-08",36,"4200 West 31st Street, Chicago, IL 60623, USA"," W 31ST ST",42,-87.729384,41.837085,8,0,1,0,0,5,4,1,0,0,0,0.29,0.67,1,85,69,42,41,1,0.01,29.26,17,6,0,0,0,0,13,1,0,0,0,87,69,43,25,70,1,14,505,1845,0,3.8,18,6,1,0,0,1,0,17,0,0,0,1,1,1,1,8
"2007-08-21",2007,809,"2007-08",27,"5800 North Pulaski Road, Chicago, IL 60646, USA"," N PULASKI RD",58,-87.728492,41.984809,8,0,1,0,0,3,1,0,0,0,0,0.29,0.67,0,85,69,42,41,1,0.01,29.26,17,6,0,0,0,0,13,1,0,0,0,87,69,43,25,70,1,14,505,1845,0,3.8,18,6,1,0,0,1,0,17,0,0,0,1,1,1,1,10
"2007-08-21",2007,768,"2007-08",39,"1700 North Pulaski Road, Chicago, IL 60639, USA"," N PULASKI RD",17,-87.726737,41.911824,8,0,1,0,0,15,28,0,0,0,0,0.29,0.67,1,85,69,42,41,1,0.01,29.26,17,6,0,0,0,0,13,1,0,0,0,87,69,43,25,70,1,14,505,1845,0,3.8,18,6,1,0,0,1,0,17,0,0,0,1,1,1,1,6
"2007-08-21",2007,791,"2007-08",63,"3700 South Pulaski Road, Chicago, IL 60623, USA"," S PULASKI RD",37,-87.726549,41.82561,8,0,1,0,0,11,18,0,0,0,0,0.29,0.67,0,85,69,42,41,1,0.01,29.26,17,6,0,0,0,0,13,1,0,0,0,87,69,43,25,70,1,14,505,1845,0,3.8,18,6,1,0,0,1,0,17,0,0,0,1,1,1,1,8
