"Date","ID.OB","Month_Yr","Address","Street","Block","Latitude","Longitude","Year","Month","Season_code_1","Season_code_2","Season_code_3","TrapM","CULEX_ERRATICUS","CULEX_PIPIENS","CULEX_PIPIENS_RESTUANS","CULEX_RESTUANS","CULEX_SALINARIUS","CULEX_TARSALIS","CULEX_TERRITANS","ParasiticIn.","Influenza.","WnvPresentB","Tmax2","Tmin2","Tavg2","WetBulb2","Heat2","PrecipTotal2","StnPressure2","ResultDir2","AvgSpeed2","DZ2","FG2","HZ2","RA2","RA45.2","BR2","TS2","TSRA2","VCTS2","Tmax","Tmin","Tavg","Depart","DewPoint","Heat","Cool","Sunrise","Sunset","PrecipTotal","ResultSpeed","ResultDir","AvgSpeed","BR","DZ","FG","HZ","RA","RA45","TS","TSRA","VCTS","pre45_1_2","pre45_1","pre45_05","pre45_052"
2007-08-07,547,"2007-08","1200 West Greenleaf Avenue, Chicago, IL 60626, USA"," W GREENLEAF AVE",12,42.010412,-87.66214,2007,8,0,1,0,18,0,0,1,0,0,0,0,0.29,0.67,0,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9,1,0,0,0,1,11,0,0,0,0,1,1,1
2007-08-07,548,"2007-08","1400 North Sacramento Avenue, Chicago, IL 60622, USA"," N HUMBOLDT DR",14,41.906638,-87.701431,2007,8,0,1,0,33,0,10,15,0,0,0,0,0.29,0.67,0,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9,1,0,0,0,1,11,0,0,0,0,1,1,1
2007-08-07,549,"2007-08","1500 North Long Avenue, Chicago, IL 60651, USA"," N LONG AVE",15,41.907645,-87.760886,2007,8,0,1,0,153,0,4,3,0,0,0,0,0.29,0.67,0,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9,1,0,0,0,1,11,0,0,0,0,1,1,1
2007-08-07,550,"2007-08","1500 West Webster Avenue, Chicago, IL 60614, USA"," W WEBSTER AVE",15,41.9216,-87.666455,2007,8,0,1,0,45,0,8,20,0,0,0,0,0.29,0.67,0,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9,1,0,0,0,1,11,0,0,0,0,1,1,1
2007-08-07,551,"2007-08","1700 North Pulaski Road, Chicago, IL 60639, USA"," N PULASKI RD",17,41.911824,-87.726737,2007,8,0,1,0,39,0,6,18,0,0,0,0,0.29,0.67,0,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9,1,0,0,0,1,11,0,0,0,0,1,1,1
2007-08-07,552,"2007-08","1700 West 95th Street, Chicago, IL 60643, USA"," W 95TH ST",17,41.720848,-87.666014,2007,8,0,1,0,94,0,5,1,0,0,0,0,0.29,0.67,0,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9,1,0,0,0,1,11,0,0,0,0,1,1,1
2007-08-07,553,"2007-08","1800 West Farwell Avenue, Chicago, IL 60626, USA"," W FARWELL AVE",18,42.006858,-87.675919,2007,8,0,1,0,150,0,3,13,0,0,0,0,0.29,0.67,0,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9,1,0,0,0,1,11,0,0,0,0,1,1,1
2007-08-07,554,"2007-08","1800 West Leland Avenue, Chicago, IL 60640, USA"," W LELAND AVE",18,41.966987,-87.674677,2007,8,0,1,0,219,0,5,3,0,0,0,0,0.29,0.67,0,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9,1,0,0,0,1,11,0,0,0,0,1,1,1
2007-08-07,555,"2007-08","2000 East 111th Street, Chicago, IL 60628, USA"," E 111TH ST",20,41.692555,-87.598865,2007,8,0,1,0,84,0,5,6,0,0,0,0,0.29,0.67,0,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9,1,0,0,0,1,11,0,0,0,0,1,1,1
2007-08-07,556,"2007-08","2100 North Lawler Avenue, Chicago, IL 60639, USA"," N LAWLER AVE",21,41.918705,-87.752329,2007,8,0,1,0,154,0,13,10,1,0,0,0,0.29,0.67,0,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9,1,0,0,0,1,11,0,0,0,0,1,1,1
2007-08-07,557,"2007-08","2100 North Stave Street, Chicago, IL 60647, USA"," N STAVE ST",21,41.919343,-87.694259,2007,8,0,1,0,50,0,1,1,0,0,0,0,0.29,0.67,0,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9,1,0,0,0,1,11,0,0,0,0,1,1,1
2007-08-07,558,"2007-08","2200 North Cannon Drive, Chicago, IL 60614, USA"," N CANNON DR",22,41.921965,-87.632085,2007,8,0,1,0,54,0,0,1,0,0,0,0,0.29,0.67,0,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9,1,0,0,0,1,11,0,0,0,0,1,1,1
2007-08-07,559,"2007-08","2200 West 113th Street, Chicago, IL 60643, USA"," W 113TH ST",22,41.688324,-87.676709,2007,8,0,1,0,86,0,56,62,2,0,0,0,0.29,0.67,0,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9,1,0,0,0,1,11,0,0,0,0,1,1,1
2007-08-07,560,"2007-08","2200 West 51st Street, Chicago, IL 60609, USA"," W 51ST ST",22,41.801179,-87.679447,2007,8,0,1,0,61,0,9,13,0,0,0,0,0.29,0.67,0,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9,1,0,0,0,1,11,0,0,0,0,1,1,1
2007-08-07,561,"2007-08","2200 West 69th Street, Chicago, IL 60636, USA"," W 69TH ST",22,41.768388,-87.678649,2007,8,0,1,0,69,0,0,5,0,0,0,0,0.29,0.67,0,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9,1,0,0,0,1,11,0,0,0,0,1,1,1
2007-08-07,562,"2007-08","2200 West 89th Street, Chicago, IL 60643, USA"," W 89TH ST",22,41.731922,-87.677512,2007,8,0,1,0,96,0,31,2,9,1,0,0,0.29,0.67,0,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9,1,0,0,0,1,11,0,0,0,0,1,1,1
2007-08-07,563,"2007-08","2200 West Pershing Road, Chicago, IL 60609, USA"," W PERSHING RD",22,41.823065,-87.678378,2007,8,0,1,0,60,0,0,1,0,0,0,0,0.29,0.67,0,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9,1,0,0,0,1,11,0,0,0,0,1,1,1
2007-08-07,564,"2007-08","2500 South Millard Avenue, Chicago, IL 60623, USA"," S MILLARD AVE",25,41.846075,-87.716277,2007,8,0,1,0,152,0,3,3,0,0,0,0,0.29,0.67,0,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9,1,0,0,0,1,11,0,0,0,0,1,1,1
2007-08-07,565,"2007-08","2500 West Grand Avenue, Chicago, IL 60654, USA"," W GRAND AVE",25,41.891118,-87.654491,2007,8,0,1,0,46,0,5,2,0,0,0,0,0.29,0.67,0,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9,1,0,0,0,1,11,0,0,0,0,1,1,1
2007-08-07,566,"2007-08","2700 South Western Avenue, Chicago, IL 60608, USA"," S WESTERN AVE",27,41.843811,-87.686763,2007,8,0,1,0,34,0,1,0,0,0,0,0,0.29,0.67,0,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9,1,0,0,0,1,11,0,0,0,0,1,1,1
2007-08-07,567,"2007-08","2800 North Francisco Avenue, Chicago, IL 60618, USA"," N FRANCISCO AVE",28,41.932094,-87.700117,2007,8,0,1,0,147,0,2,2,0,0,0,0,0.29,0.67,0,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9,1,0,0,0,1,11,0,0,0,0,1,1,1
2007-08-07,568,"2007-08","3000 South Hoyne Avenue, Chicago, IL 60608, USA"," S HOYNE AVE",30,41.836644,-87.677737,2007,8,0,1,0,35,0,0,4,1,0,0,0,0.29,0.67,0,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9,1,0,0,0,1,11,0,0,0,0,1,1,1
2007-08-07,569,"2007-08","3000 West 18th Street, Chicago, IL 60608, USA"," W 18TH ST",30,41.857402,-87.694991,2007,8,0,1,0,43,0,4,0,0,0,0,0,0.29,0.67,0,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9,1,0,0,0,1,11,0,0,0,0,1,1,1
2007-08-07,570,"2007-08","3300 North Rutherford Avenue, Chicago, IL 60634, USA"," N RUTHERFORD AVE",33,41.94016,-87.794896,2007,8,0,1,0,144,0,8,0,1,0,0,0,0.29,0.67,0,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9,1,0,0,0,1,11,0,0,0,0,1,1,1
2007-08-07,571,"2007-08","3300 West 104th Street, Chicago, IL 60655, USA"," W 104TH ST",33,41.704336,-87.703736,2007,8,0,1,0,95,0,0,1,0,0,0,0,0.29,0.67,0,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9,1,0,0,0,1,11,0,0,0,0,1,1,1
2007-08-07,572,"2007-08","3500 West 116th Street, Chicago, IL 60655, USA"," W 116TH ST",35,41.682587,-87.707973,2007,8,0,1,0,158,0,22,29,2,0,0,0,0.29,0.67,0,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9,1,0,0,0,1,11,0,0,0,0,1,1,1
2007-08-07,573,"2007-08","3600 North Pittsburgh Avenue, Chicago, IL 60634, USA"," N PITTSBURGH AVE",36,41.944869,-87.832763,2007,8,0,1,0,11,0,43,28,1,0,0,0,0.29,0.67,1,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9,1,0,0,0,1,11,0,0,0,0,1,1,1
2007-08-07,574,"2007-08","3700 North Kedvale Avenue, Chicago, IL 60641, USA"," N KEDVALE AVE",37,41.948167,-87.730698,2007,8,0,1,0,218,0,23,13,0,0,0,0,0.29,0.67,0,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9,1,0,0,0,1,11,0,0,0,0,1,1,1
2007-08-07,575,"2007-08","3700 South Pulaski Road, Chicago, IL 60623, USA"," S PULASKI RD",37,41.82561,-87.726549,2007,8,0,1,0,63,0,0,4,0,0,0,0,0.29,0.67,0,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9,1,0,0,0,1,11,0,0,0,0,1,1,1
2007-08-07,576,"2007-08","3800 North California Avenue, Chicago, IL 60618, USA"," N CALIFORNIA AVE",38,41.94983,-87.698457,2007,8,0,1,0,19,0,1,0,0,0,0,0,0.29,0.67,0,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9,1,0,0,0,1,11,0,0,0,0,1,1,1
2007-08-07,577,"2007-08","3900 South Ashland Avenue, Chicago, IL 60609, USA"," S ASHLAND AVE",39,41.822536,-87.666343,2007,8,0,1,0,74,0,45,39,3,0,0,0,0.29,0.67,0,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9,1,0,0,0,1,11,0,0,0,0,1,1,1
2007-08-07,578,"2007-08","4000 North Austin Avenue, Chicago, IL 60634, USA"," N AUSTIN AVE",40,41.953067,-87.776792,2007,8,0,1,0,142,0,5,5,0,0,0,0,0.29,0.67,0,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9,1,0,0,0,1,11,0,0,0,0,1,1,1
2007-08-07,579,"2007-08","4000 North Tripp Avenue, Chicago, IL 60641, USA"," N TRIPP AVE",40,41.953705,-87.733974,2007,8,0,1,0,1,0,1,1,0,0,0,0,0.29,0.67,0,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9,1,0,0,0,1,11,0,0,0,0,1,1,1
2007-08-07,580,"2007-08","4000 South Dearborn Street, Chicago, IL 60609, USA"," S DEARBORN ST",40,41.821582,-87.627796,2007,8,0,1,0,81,0,7,8,2,0,0,0,0.29,0.67,0,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9,1,0,0,0,1,11,0,0,0,0,1,1,1
2007-08-07,581,"2007-08","4100 North Oak Park Avenue, Chicago, IL 60634, USA"," N OAK PARK AVE",41,41.95469,-87.800991,2007,8,0,1,0,2,0,11,13,2,0,0,0,0.29,0.67,0,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9,1,0,0,0,1,11,0,0,0,0,1,1,1
2007-08-07,582,"2007-08","4200 West 127th Street, Alsip, IL 60803, USA"," W 127TH PL",42,41.662014,-87.724608,2007,8,0,1,0,135,0,3,2,0,0,0,0,0.29,0.67,0,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9,1,0,0,0,1,11,0,0,0,0,1,1,1
2007-08-07,583,"2007-08","4200 West 31st Street, Chicago, IL 60623, USA"," W 31ST ST",42,41.837085,-87.729384,2007,8,0,1,0,36,0,0,2,0,0,0,0,0.29,0.67,0,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9,1,0,0,0,1,11,0,0,0,0,1,1,1
2007-08-07,584,"2007-08","4500 North Campbell Avenue, Chicago, IL 60625, USA"," N CAMPBELL AVE",45,41.963976,-87.69181,2007,8,0,1,0,220,0,4,2,0,0,0,0,0.29,0.67,0,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9,1,0,0,0,1,11,0,0,0,0,1,1,1
2007-08-07,585,"2007-08","4600 Milwaukee Avenue, Chicago, IL 60630, USA"," N MILWAUKEE AVE",46,41.964242,-87.757639,2007,8,0,1,0,3,0,7,3,0,0,0,0,0.29,0.67,0,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9,1,0,0,0,1,11,0,0,0,0,1,1,1
2007-08-07,586,"2007-08","4700 South Cornell Avenue, Chicago, IL 60615, USA"," S CORNELL AVE",47,41.799282,-87.585487,2007,8,0,1,0,75,0,9,7,0,0,0,0,0.29,0.67,0,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9,1,0,0,0,1,11,0,0,0,0,1,1,1
2007-08-07,587,"2007-08","4900 West Balmoral Avenue, Chicago, IL 60630, USA"," W BALMORAL AVE",49,41.979243,-87.750938,2007,8,0,1,0,25,0,3,7,0,0,0,0,0.29,0.67,0,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9,1,0,0,0,1,11,0,0,0,0,1,1,1
2007-08-07,588,"2007-08","5000 South Central Avenue, Chicago, IL 60638, USA"," S CENTRAL AVE",50,41.801498,-87.763416,2007,8,0,1,0,31,0,3,1,0,0,0,0,0.29,0.67,0,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9,1,0,0,0,1,11,0,0,0,0,1,1,1
2007-08-07,589,"2007-08","5000 South Union Avenue, Chicago, IL 60609, USA"," S UNION AVE",50,41.803423,-87.642984,2007,8,0,1,0,82,0,8,16,0,0,0,0,0.29,0.67,1,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9,1,0,0,0,1,11,0,0,0,0,1,1,1
2007-08-07,590,"2007-08","5200 South Kolmar Avenue, Chicago, IL 60632, USA"," S KOLMAR",52,41.798697,-87.736812,2007,8,0,1,0,114,0,0,21,0,0,0,0,0.29,0.67,0,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9,1,0,0,0,1,11,0,0,0,0,1,1,1
2007-08-07,591,"2007-08","5200 South Nordica Avenue, Chicago, IL 60638, USA"," S NORDICA",52,41.797616,-87.797894,2007,8,0,1,0,70,0,0,5,0,0,0,0,0.29,0.67,0,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9,1,0,0,0,1,11,0,0,0,0,1,1,1
2007-08-07,592,"2007-08","5300 West Agatite Avenue, Chicago, IL 60630, USA"," W AGATITE AVE",53,41.961743,-87.76007,2007,8,0,1,0,141,0,1,1,0,0,0,0,0.29,0.67,0,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9,1,0,0,0,1,11,0,0,0,0,1,1,1
2007-08-07,593,"2007-08","5800 North Pulaski Road, Chicago, IL 60646, USA"," N PULASKI RD",58,41.984809,-87.728492,2007,8,0,1,0,27,0,1,11,0,0,0,0,0.29,0.67,0,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9,1,0,0,0,1,11,0,0,0,0,1,1,1
2007-08-07,594,"2007-08","5800 North Western Avenue, Chicago, IL 60659, USA"," N WESTERN AVE",58,41.986921,-87.689778,2007,8,0,1,0,28,0,2,4,0,0,0,0,0.29,0.67,0,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9,1,0,0,0,1,11,0,0,0,0,1,1,1
2007-08-07,595,"2007-08","6000 North Avondale Avenue, Chicago, IL 60631, USA"," N AVONDALE AVE",60,41.990284,-87.797127,2007,8,0,1,0,6,0,17,6,0,0,0,0,0.29,0.67,0,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9,1,0,0,0,1,11,0,0,0,0,1,1,1
2007-08-07,596,"2007-08","6100 North Lemont Avenue, Chicago, IL 60646, USA"," N LEMONT AVE",61,41.991429,-87.747113,2007,8,0,1,0,12,0,23,26,0,0,0,0,0.29,0.67,0,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9,1,0,0,0,1,11,0,0,0,0,1,1,1
2007-08-07,597,"2007-08","6200 North Mandell Avenue, Chicago, IL 60646, USA"," N MANDELL AVE",62,41.994991,-87.769279,2007,8,0,1,0,7,0,1,1,0,0,0,0,0.29,0.67,0,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9,1,0,0,0,1,11,0,0,0,0,1,1,1
2007-08-07,598,"2007-08","6300 West 64th Street, Chicago, IL 60638, USA"," W 64TH ST",63,41.776156,-87.778927,2007,8,0,1,0,155,0,1,9,0,0,0,0,0.29,0.67,0,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9,1,0,0,0,1,11,0,0,0,0,1,1,1
2007-08-07,599,"2007-08","6400 West Strong Street, Chicago, IL, USA"," W STRONG ST",64,41.970248,-87.787992,2007,8,0,1,0,14,0,44,29,0,0,0,0,0.29,0.67,1,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9,1,0,0,0,1,11,0,0,0,0,1,1,1
2007-08-07,600,"2007-08","6500 North Oak Park Avenue, Chicago, IL 60631, USA"," N OAK PARK AVE",65,41.999129,-87.795585,2007,8,0,1,0,143,0,29,15,0,0,0,0,0.29,0.67,1,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9,1,0,0,0,1,11,0,0,0,0,1,1,1
2007-08-07,601,"2007-08","6700 South Kedzie Avenue, Chicago, IL 60629, USA"," S KEDZIE AVE",67,41.77166,-87.703047,2007,8,0,1,0,66,0,7,0,0,0,0,0,0.29,0.67,0,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9,1,0,0,0,1,11,0,0,0,0,1,1,1
2007-08-07,602,"2007-08","6800 West Belden Avenue, Chicago, IL 60707, USA"," W BELDEN AVE",68,41.921177,-87.79518,2007,8,0,1,0,37,0,8,15,0,0,0,0,0.29,0.67,0,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9,1,0,0,0,1,11,0,0,0,0,1,1,1
2007-08-07,603,"2007-08","7000 North Moselle Avenue, Chicago, IL 60646, USA"," N MOSELL AVE",70,42.008314,-87.777921,2007,8,0,1,0,8,0,70,69,1,0,0,0,0.29,0.67,1,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9,1,0,0,0,1,11,0,0,0,0,1,1,1
2007-08-07,604,"2007-08","7000 West Armitage Avenue, Chicago, IL 60707, USA","  W ARMITAGE AVENUE",70,41.916265,-87.800515,2007,8,0,1,0,151,0,3,11,0,0,0,0,0.29,0.67,0,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9,1,0,0,0,1,11,0,0,0,0,1,1,1
2007-08-07,605,"2007-08","7100 South South Shore Drive, Chicago, IL 60649, USA"," S SOUTH SHORE DR",71,41.766202,-87.562889,2007,8,0,1,0,79,0,2,2,1,0,0,0,0.29,0.67,0,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9,1,0,0,0,1,11,0,0,0,0,1,1,1
2007-08-07,606,"2007-08","7200 North Oketo Avenue, Chicago, IL 60631, USA"," N OKETO AVE",72,42.011601,-87.811506,2007,8,0,1,0,16,0,37,32,0,0,0,0,0.29,0.67,1,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9,1,0,0,0,1,11,0,0,0,0,1,1,1
2007-08-07,607,"2007-08","7300 Cicero Avenue, Chicago, IL 60638, USA"," S CICERO AVE",73,41.759346,-87.745602,2007,8,0,1,0,67,0,2,4,0,0,0,0,0.29,0.67,0,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9,1,0,0,0,1,11,0,0,0,0,1,1,1
2007-08-07,608,"2007-08","7500 North Oakley Avenue, Chicago, IL 60645, USA"," N OAKLEY AVE",75,42.01743,-87.687769,2007,8,0,1,0,148,0,2,1,0,0,0,0,0.29,0.67,0,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9,1,0,0,0,1,11,0,0,0,0,1,1,1
2007-08-07,609,"2007-08","7700 South Eberhart Avenue, Chicago, IL 60619, USA"," S EBERHART AVE",77,41.754676,-87.612922,2007,8,0,1,0,80,0,1,2,0,0,0,0,0.29,0.67,0,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9,1,0,0,0,1,11,0,0,0,0,1,1,1
2007-08-07,610,"2007-08","7900 South South Chicago Avenue, Chicago, IL 60617, USA"," S CHICAGO AVE",79,41.754292,-87.590773,2007,8,0,1,0,83,0,9,5,0,0,0,0,0.29,0.67,0,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9,1,0,0,0,1,11,0,0,0,0,1,1,1
2007-08-07,611,"2007-08","7900 West Foster Avenue, Chicago, IL 60656, USA"," W FOSTER AVE",79,41.974089,-87.824812,2007,8,0,1,0,15,0,26,12,1,0,0,0,0.29,0.67,1,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9,1,0,0,0,1,11,0,0,0,0,1,1,1
2007-08-07,612,"2007-08","8900 South Carpenter Street, Chicago, IL 60620, USA"," S CARPENTER ST",89,41.732984,-87.649642,2007,8,0,1,0,159,0,3,9,1,0,0,2,0.29,0.67,0,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9,1,0,0,0,1,11,0,0,0,0,1,1,1
2007-08-07,613,"2007-08","8900 South Muskegon Avenue, Chicago, IL 60617, USA"," S MUSKEGON AVE",89,41.733643,-87.55551,2007,8,0,1,0,99,0,4,1,0,0,0,0,0.29,0.67,0,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9,1,0,0,0,1,11,0,0,0,0,1,1,1
