"ID","Date","Month_Yr","Address","Block","Latitude","Longitude","Street","CULEX_ERRATICUS","CULEX_PIPIENS","CULEX_PIPIENS_RESTUANS","CULEX_RESTUANS","CULEX_SALINARIUS","CULEX_TARSALIS","CULEX_TERRITANS","Month","Tmax","Tmin","Tavg","Depart","DewPoint","Heat","Cool","Sunrise","Sunset","PrecipTotal","ResultSpeed","ResultDir","AvgSpeed","BR","DZ","FG","HZ","RA","TS","TSRA","VCTS","Tmax2","Tmin2","Tavg2","WetBulb2","Heat2","StnPressure2","ResultDir2","AvgSpeed2","BR2","DZ2","FG2","HZ2","RA2","TS2","TSRA2","VCTS2","ParasiticIn.","Influenza.","Spray","Year","TrapM","Snow_Fall","WnvPresentB","PrecipTotal2i","RA45i","PT45_gt50i","RA45_2i","PT45_gt50_2i","Season_code_1","Season_code_2","Season_code_3"
304,"2007-07-18","2007-07","6000 North Avondale Avenue, Chicago, IL 60631, USA",60,41.990284,-87.797127," N AVONDALE AVE",0,0,0,3,0,0,0,7,85,69,42,21,68,1,13,432,1924,134,9.1,24,4,1,0,0,0,1,0,1,1,85,69,42,40,1,49,24,9,1,0,0,1,1,1,1,1,0.29,0.67,0,2007,6,0,0,94,14,1,15,1,0,1,0
305,"2007-07-18","2007-07","6000 West Montrose Avenue, Chicago, IL 60634, USA",60,41.960616,-87.777189," W MONTROSE DR",0,0,0,1,0,0,0,7,85,69,42,21,68,1,13,432,1924,134,9.1,24,4,1,0,0,0,1,0,1,1,85,69,42,40,1,49,24,9,1,0,0,1,1,1,1,1,0.29,0.67,0,2007,17,0,0,94,14,1,15,1,0,1,0
306,"2007-07-18","2007-07","6100 North Lemont Avenue, Chicago, IL 60646, USA",61,41.991429,-87.747113," N LEMONT AVE",0,0,1,0,0,0,0,7,85,69,42,21,68,1,13,432,1924,134,9.1,24,4,1,0,0,0,1,0,1,1,85,69,42,40,1,49,24,9,1,0,0,1,1,1,1,1,0.29,0.67,0,2007,12,0,0,94,14,1,15,1,0,1,0
307,"2007-07-18","2007-07","6100 West Fullerton Avenue, Chicago, IL 60639, USA",61,41.923738,-87.785288," W FULLERTON AVE",0,0,2,0,0,0,0,7,85,69,42,21,68,1,13,432,1924,134,9.1,24,4,1,0,0,0,1,0,1,1,85,69,42,40,1,49,24,9,1,0,0,1,1,1,1,1,0.29,0.67,0,2007,13,0,0,94,14,1,15,1,0,1,0
308,"2007-07-18","2007-07","6200 North Mandell Avenue, Chicago, IL 60646, USA",62,41.994991,-87.769279," N MANDELL AVE",0,3,0,3,0,0,0,7,85,69,42,21,68,1,13,432,1924,134,9.1,24,4,1,0,0,0,1,0,1,1,85,69,42,40,1,49,24,9,1,0,0,1,1,1,1,1,0.29,0.67,0,2007,7,0,0,94,14,1,15,1,0,1,0
309,"2007-07-18","2007-07","6400 West Strong Street, Chicago, IL, USA",64,41.970248,-87.787992," W STRONG ST",0,0,0,3,0,0,0,7,85,69,42,21,68,1,13,432,1924,134,9.1,24,4,1,0,0,0,1,0,1,1,85,69,42,40,1,49,24,9,1,0,0,1,1,1,1,1,0.29,0.67,0,2007,14,0,0,94,14,1,15,1,0,1,0
310,"2007-07-18","2007-07","6500 North Oak Park Avenue, Chicago, IL 60631, USA",65,41.999129,-87.795585," N OAK PARK AVE",0,0,1,1,0,0,0,7,85,69,42,21,68,1,13,432,1924,134,9.1,24,4,1,0,0,0,1,0,1,1,85,69,42,40,1,49,24,9,1,0,0,1,1,1,1,1,0.29,0.67,0,2007,143,0,0,94,14,1,15,1,0,1,0
311,"2007-07-18","2007-07","6800 West Belden Avenue, Chicago, IL 60707, USA",68,41.921177,-87.79518," W BELDEN AVE",0,2,1,0,0,0,0,7,85,69,42,21,68,1,13,432,1924,134,9.1,24,4,1,0,0,0,1,0,1,1,85,69,42,40,1,49,24,9,1,0,0,1,1,1,1,1,0.29,0.67,0,2007,37,0,0,94,14,1,15,1,0,1,0
312,"2007-07-18","2007-07","7000 North Moselle Avenue, Chicago, IL 60646, USA",70,42.008314,-87.777921," N MOSELL AVE",0,1,9,1,0,0,0,7,85,69,42,21,68,1,13,432,1924,134,9.1,24,4,1,0,0,0,1,0,1,1,85,69,42,40,1,49,24,9,1,0,0,1,1,1,1,1,0.29,0.67,0,2007,8,0,0,94,14,1,15,1,0,1,0
313,"2007-07-18","2007-07","7000 West Armitage Avenue, Chicago, IL 60707, USA",70,41.916265,-87.800515,"  W ARMITAGE AVENUE",0,1,11,1,0,0,0,7,85,69,42,21,68,1,13,432,1924,134,9.1,24,4,1,0,0,0,1,0,1,1,85,69,42,40,1,49,24,9,1,0,0,1,1,1,1,1,0.29,0.67,0,2007,151,0,0,94,14,1,15,1,0,1,0
314,"2007-07-18","2007-07","7200 North Oketo Avenue, Chicago, IL 60631, USA",72,42.011601,-87.811506," N OKETO AVE",0,0,34,7,0,0,0,7,85,69,42,21,68,1,13,432,1924,134,9.1,24,4,1,0,0,0,1,0,1,1,85,69,42,40,1,49,24,9,1,0,0,1,1,1,1,1,0.29,0.67,0,2007,16,0,0,94,14,1,15,1,0,1,0
315,"2007-07-18","2007-07","7500 North Oakley Avenue, Chicago, IL 60645, USA",75,42.01743,-87.687769," N OAKLEY AVE",0,0,2,1,0,0,0,7,85,69,42,21,68,1,13,432,1924,134,9.1,24,4,1,0,0,0,1,0,1,1,85,69,42,40,1,49,24,9,1,0,0,1,1,1,1,1,0.29,0.67,0,2007,148,0,0,94,14,1,15,1,0,1,0
316,"2007-07-18","2007-07","7900 West Foster Avenue, Chicago, IL 60656, USA",79,41.974089,-87.824812," W FOSTER AVE",0,4,0,1,0,0,0,7,85,69,42,21,68,1,13,432,1924,134,9.1,24,4,1,0,0,0,1,0,1,1,85,69,42,40,1,49,24,9,1,0,0,1,1,1,1,1,0.29,0.67,0,2007,15,0,0,94,14,1,15,1,0,1,0
317,"2007-07-18","2007-07","Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",52,41.778297,-87.752411," W 63RD ST",0,1,2,0,0,0,0,7,85,69,42,21,68,1,13,432,1924,134,9.1,24,4,1,0,0,0,1,0,1,1,85,69,42,40,1,49,24,9,1,0,0,1,1,1,1,1,0.29,0.67,0,2007,65,0,0,94,14,1,15,1,0,1,0
318,"2007-07-18","2007-07","North Streeter Drive, Chicago, IL 60611, USA",53,41.891126,-87.61156," N STREETER DR",0,0,0,1,0,0,0,7,85,69,42,21,68,1,13,432,1924,134,9.1,24,4,1,0,0,0,1,0,1,1,85,69,42,40,1,49,24,9,1,0,0,1,1,1,1,1,0.29,0.67,0,2007,129,0,0,94,14,1,15,1,0,1,0
319,"2007-07-18","2007-07","South Brandon Avenue, Chicago, IL 60617, USA",13,41.740641,-87.546587," S BRANDON",0,3,9,4,0,0,0,7,85,69,42,21,68,1,13,432,1924,134,9.1,24,4,1,0,0,0,1,0,1,1,85,69,42,40,1,49,24,9,1,0,0,1,1,1,1,1,0.29,0.67,0,2007,209,0,0,94,14,1,15,1,0,1,0
320,"2007-07-18","2007-07","South Doty Avenue, Chicago, IL, USA",12,41.673408,-87.599862," S DOTY AVE",0,0,50,0,0,0,0,7,85,69,42,21,68,1,13,432,1924,134,9.1,24,4,1,0,0,0,1,0,1,1,85,69,42,40,1,49,24,9,1,0,0,1,1,1,1,1,0.29,0.67,0,2007,115,0,0,94,14,1,15,1,0,1,0
321,"2007-07-18","2007-07","South Mackinaw Avenue, Chicago, IL 60617, USA",13,41.737052,-87.543067," S MACKINAW",0,1,3,1,0,0,0,7,85,69,42,21,68,1,13,432,1924,134,9.1,24,4,1,0,0,0,1,0,1,1,85,69,42,40,1,49,24,9,1,0,0,1,1,1,1,1,0.29,0.67,0,2007,206,0,0,94,14,1,15,1,0,1,0
322,"2007-07-18","2007-07","South Stony Island Avenue, Chicago, IL, USA",10,41.726465,-87.585413," S STONY ISLAND AVE",0,0,100,76,2,0,0,7,85,69,42,21,68,1,13,432,1924,134,9.1,24,4,1,0,0,0,1,0,1,1,85,69,42,40,1,49,24,9,1,0,0,1,1,1,1,1,0.29,0.67,0,2007,138,0,0,94,14,1,15,1,0,1,0
323,"2007-07-18","2007-07","South Torrence Avenue, Chicago, IL, USA",13,41.678618,-87.559308," S TORRENCE AVE",0,1,42,4,0,0,3,7,85,69,42,21,68,1,13,432,1924,134,9.1,24,4,1,0,0,0,1,0,1,1,85,69,42,40,1,49,24,9,1,0,0,1,1,1,1,1,0.29,0.67,0,2007,200,0,0,94,14,1,15,1,0,1,0
324,"2007-07-19","2007-07","1100 South California Avenue, Chicago, IL 60612, USA",11,41.868142,-87.696269," S CALIFORNIA",0,0,0,1,0,0,0,7,83,63,38,1,63,1,9,433,1923,18,7,1,22,1,1,0,0,0,0,0,0,82,63,38,35,1,57,36,47,1,0,0,1,0,0,0,0,0.29,0.67,0,2007,47,0,0,3,13,1,14,1,0,1,0
325,"2007-07-19","2007-07","1100 South Peoria Street, Chicago, IL 60608, USA",11,41.862292,-87.64886," S PEORIA ST",0,2,0,0,0,0,0,7,83,63,38,1,63,1,9,433,1923,18,7,1,22,1,1,0,0,0,0,0,0,82,63,38,35,1,57,36,47,1,0,0,1,0,0,0,0,0.29,0.67,0,2007,91,0,0,3,13,1,14,1,0,1,0
326,"2007-07-19","2007-07","1500 West Granville Avenue, Chicago, IL 60660, USA",15,41.994469,-87.667736," W GRANVILLE AVE",0,0,0,1,0,0,0,7,83,63,38,1,63,1,9,433,1923,18,7,1,22,1,1,0,0,0,0,0,0,82,63,38,35,1,57,36,47,1,0,0,1,0,0,0,0,0.29,0.67,0,2007,149,0,0,3,13,1,14,1,0,1,0
327,"2007-07-19","2007-07","2200 West 51st Street, Chicago, IL 60609, USA",22,41.801179,-87.679447," W 51ST ST",0,1,0,0,0,0,0,7,83,63,38,1,63,1,9,433,1923,18,7,1,22,1,1,0,0,0,0,0,0,82,63,38,35,1,57,36,47,1,0,0,1,0,0,0,0,0.29,0.67,0,2007,61,0,0,3,13,1,14,1,0,1,0
328,"2007-07-19","2007-07","3000 South Hoyne Avenue, Chicago, IL 60608, USA",30,41.836644,-87.677737," S HOYNE AVE",0,0,3,0,0,0,0,7,83,63,38,1,63,1,9,433,1923,18,7,1,22,1,1,0,0,0,0,0,0,82,63,38,35,1,57,36,47,1,0,0,1,0,0,0,0,0.29,0.67,0,2007,35,0,0,3,13,1,14,1,0,1,0
329,"2007-07-19","2007-07","3500 West 51st Street, Chicago, IL 60632, USA",35,41.800737,-87.71188," W 51ST ST",0,0,0,0,1,0,0,7,83,63,38,1,63,1,9,433,1923,18,7,1,22,1,1,0,0,0,0,0,0,82,63,38,35,1,57,36,47,1,0,0,1,0,0,0,0,0.29,0.67,0,2007,62,0,0,3,13,1,14,1,0,1,0
330,"2007-07-19","2007-07","3700 118th Street, Chicago, IL 60617, USA",37,41.680946,-87.535198," E 118TH ST",0,14,418,6,0,0,1,7,83,63,38,1,63,1,9,433,1923,18,7,1,22,1,1,0,0,0,0,0,0,82,63,38,35,1,57,36,47,1,0,0,1,0,0,0,0,0.29,0.67,0,2007,212,0,0,3,13,1,14,1,0,1,0
331,"2007-07-19","2007-07","3700 South Pulaski Road, Chicago, IL 60623, USA",37,41.82561,-87.726549," S PULASKI RD",0,0,11,0,0,0,0,7,83,63,38,1,63,1,9,433,1923,18,7,1,22,1,1,0,0,0,0,0,0,82,63,38,35,1,57,36,47,1,0,0,1,0,0,0,0,0.29,0.67,0,2007,63,0,0,3,13,1,14,1,0,1,0
332,"2007-07-19","2007-07","3800 East 115th Street, Chicago, IL 60617, USA",38,41.686398,-87.531635," E 115TH ST",0,3,32,1,0,0,1,7,83,63,38,1,63,1,9,433,1923,18,7,1,22,1,1,0,0,0,0,0,0,82,63,38,35,1,57,36,47,1,0,0,1,0,0,0,0,0.29,0.67,0,2007,215,0,0,3,13,1,14,1,0,1,0
333,"2007-07-19","2007-07","3900 South Ashland Avenue, Chicago, IL 60609, USA",39,41.822536,-87.666343," S ASHLAND AVE",0,0,0,1,0,0,0,7,83,63,38,1,63,1,9,433,1923,18,7,1,22,1,1,0,0,0,0,0,0,82,63,38,35,1,57,36,47,1,0,0,1,0,0,0,0,0.29,0.67,0,2007,74,0,0,3,13,1,14,1,0,1,0
334,"2007-07-19","2007-07","5200 South Kolmar Avenue, Chicago, IL 60632, USA",52,41.798697,-87.736812," S KOLMAR",0,0,7,0,0,0,0,7,83,63,38,1,63,1,9,433,1923,18,7,1,22,1,1,0,0,0,0,0,0,82,63,38,35,1,57,36,47,1,0,0,1,0,0,0,0,0.29,0.67,0,2007,114,0,0,3,13,1,14,1,0,1,0
335,"2007-07-19","2007-07","6100 South Melvina Avenue, Chicago, IL 60638, USA",61,41.781416,-87.776532," S MELVINA AVE",0,1,0,0,0,0,0,7,83,63,38,1,63,1,9,433,1923,18,7,1,22,1,1,0,0,0,0,0,0,82,63,38,35,1,57,36,47,1,0,0,1,0,0,0,0,0.29,0.67,0,2007,71,0,0,3,13,1,14,1,0,1,0
336,"2007-07-19","2007-07","6400 West Strong Street, Chicago, IL, USA",64,41.970248,-87.787992," W STRONG ST",0,1,0,0,0,0,0,7,83,63,38,1,63,1,9,433,1923,18,7,1,22,1,1,0,0,0,0,0,0,82,63,38,35,1,57,36,47,1,0,0,1,0,0,0,0,0.29,0.67,0,2007,14,0,0,3,13,1,14,1,0,1,0
337,"2007-07-19","2007-07","6700 South Kedzie Avenue, Chicago, IL 60629, USA",67,41.77166,-87.703047," S KEDZIE AVE",0,0,0,2,0,0,0,7,83,63,38,1,63,1,9,433,1923,18,7,1,22,1,1,0,0,0,0,0,0,82,63,38,35,1,57,36,47,1,0,0,1,0,0,0,0,0.29,0.67,0,2007,66,0,0,3,13,1,14,1,0,1,0
338,"2007-07-19","2007-07","Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",52,41.778297,-87.752411," W 63RD ST",0,0,8,0,0,0,0,7,83,63,38,1,63,1,9,433,1923,18,7,1,22,1,1,0,0,0,0,0,0,82,63,38,35,1,57,36,47,1,0,0,1,0,0,0,0,0.29,0.67,0,2007,65,0,0,3,13,1,14,1,0,1,0
339,"2007-07-19","2007-07","Chicago, IL, USA",43,41.878114,-87.629798," N ASHLAND AVE OVERPASS",0,0,1,0,0,0,0,7,83,63,38,1,63,1,9,433,1923,18,7,1,22,1,1,0,0,0,0,0,0,82,63,38,35,1,57,36,47,1,0,0,1,0,0,0,0,0.29,0.67,0,2007,145,0,0,3,13,1,14,1,0,1,0
340,"2007-07-19","2007-07","South Brandon Avenue, Chicago, IL 60617, USA",13,41.740641,-87.546587," S BRANDON",0,7,10,1,0,0,0,7,83,63,38,1,63,1,9,433,1923,18,7,1,22,1,1,0,0,0,0,0,0,82,63,38,35,1,57,36,47,1,0,0,1,0,0,0,0,0.29,0.67,0,2007,209,0,0,3,13,1,14,1,0,1,0
341,"2007-07-19","2007-07","South Mackinaw Avenue, Chicago, IL 60617, USA",13,41.737052,-87.543067," S MACKINAW",0,1,2,0,0,0,0,7,83,63,38,1,63,1,9,433,1923,18,7,1,22,1,1,0,0,0,0,0,0,82,63,38,35,1,57,36,47,1,0,0,1,0,0,0,0,0.29,0.67,0,2007,206,0,0,3,13,1,14,1,0,1,0
342,"2007-07-19","2007-07","South Stony Island Avenue, Chicago, IL, USA",10,41.726465,-87.585413," S STONY ISLAND AVE",0,50,7,25,0,0,4,7,83,63,38,1,63,1,9,433,1923,18,7,1,22,1,1,0,0,0,0,0,0,82,63,38,35,1,57,36,47,1,0,0,1,0,0,0,0,0.29,0.67,0,2007,138,0,0,3,13,1,14,1,0,1,0
343,"2007-07-19","2007-07","South Torrence Avenue, Chicago, IL, USA",13,41.678618,-87.559308," S TORRENCE AVE",0,9,53,1,0,0,0,7,83,63,38,1,63,1,9,433,1923,18,7,1,22,1,1,0,0,0,0,0,0,82,63,38,35,1,57,36,47,1,0,0,1,0,0,0,0,0.29,0.67,0,2007,200,0,0,3,13,1,14,1,0,1,0
344,"2007-07-25","2007-07","2400 East 105th Street, Chicago, IL 60617, USA",24,41.704572,-87.565666," E 105TH ST",0,55,83,11,2,0,0,7,85,71,43,22,61,1,14,438,1918,1,5.8,25,144,0,0,0,0,0,0,0,0,83,70,42,35,1,66,23,148,0,0,0,0,0,0,0,0,0.29,0.67,0,2007,128,0,0,2,11,1,12,1,0,1,0
345,"2007-07-25","2007-07","East 91st Street, Chicago, IL, USA",81,41.729669,-87.582699," E 91ST ST",0,1,2,0,0,0,0,7,85,71,43,22,61,1,14,438,1918,1,5.8,25,144,0,0,0,0,0,0,0,0,83,70,42,35,1,66,23,148,0,0,0,0,0,0,0,0,0.29,0.67,0,2007,107,0,0,2,11,1,12,1,0,1,0
346,"2007-07-25","2007-07","South Doty Avenue, Chicago, IL, USA",12,41.673408,-87.599862," S DOTY AVE",0,2356,644,0,1,0,1,7,85,71,43,22,61,1,14,438,1918,1,5.8,25,144,0,0,0,0,0,0,0,0,83,70,42,35,1,66,23,148,0,0,0,0,0,0,0,0,0.29,0.67,0,2007,115,0,1,2,11,1,12,1,0,1,0
347,"2007-07-25","2007-07","South Stony Island Avenue, Chicago, IL, USA",10,41.726465,-87.585413," S STONY ISLAND AVE",0,502,411,0,0,0,0,7,85,71,43,22,61,1,14,438,1918,1,5.8,25,144,0,0,0,0,0,0,0,0,83,70,42,35,1,66,23,148,0,0,0,0,0,0,0,0,0.29,0.67,0,2007,138,0,0,2,11,1,12,1,0,1,0
348,"2007-07-27","2007-07","1000 East 67th Street, Chicago, IL 60637, USA",10,41.773215,-87.60088," E 67TH ST",0,0,7,0,0,0,0,7,83,70,42,21,68,1,13,440,1917,19,3,3,157,1,0,0,1,1,0,0,0,83,70,42,39,1,47,36,159,1,0,0,1,1,0,0,0,0.29,0.67,0,2007,73,0,0,6,13,1,13,1,0,1,0
349,"2007-07-27","2007-07","1000 North Central Park Avenue, Chicago, IL 60651, USA",10,41.89923,-87.716788," N CENTRAL PARK DR",0,0,10,14,0,0,0,7,83,70,42,21,68,1,13,440,1917,19,3,3,157,1,0,0,1,1,0,0,0,83,70,42,39,1,47,36,159,1,0,0,1,1,0,0,0,0.29,0.67,0,2007,30,0,0,6,13,1,13,1,0,1,0
350,"2007-07-27","2007-07","1100 Roosevelt Road, Chicago, IL 60608, USA",11,41.867108,-87.654224," W ROOSEVELT",0,0,2,1,0,0,0,7,83,70,42,21,68,1,13,440,1917,19,3,3,157,1,0,0,1,1,0,0,0,83,70,42,39,1,47,36,159,1,0,0,1,1,0,0,0,0.29,0.67,0,2007,48,0,0,6,13,1,13,1,0,1,0
351,"2007-07-27","2007-07","1100 South California Avenue, Chicago, IL 60612, USA",11,41.868142,-87.696269," S CALIFORNIA",0,0,0,1,0,0,0,7,83,70,42,21,68,1,13,440,1917,19,3,3,157,1,0,0,1,1,0,0,0,83,70,42,39,1,47,36,159,1,0,0,1,1,0,0,0,0.29,0.67,0,2007,47,0,0,6,13,1,13,1,0,1,0
352,"2007-07-27","2007-07","1100 West Chicago Avenue, Chicago, IL 60642, USA",11,41.896282,-87.655232," W CHICAGO",0,0,6,2,0,0,0,7,83,70,42,21,68,1,13,440,1917,19,3,3,157,1,0,0,1,1,0,0,0,83,70,42,39,1,47,36,159,1,0,0,1,1,0,0,0,0.29,0.67,0,2007,49,0,0,6,13,1,13,1,0,1,0
353,"2007-07-27","2007-07","1200 West Greenleaf Avenue, Chicago, IL 60626, USA",12,42.010412,-87.66214," W GREENLEAF AVE",0,0,2,0,0,0,0,7,83,70,42,21,68,1,13,440,1917,19,3,3,157,1,0,0,1,1,0,0,0,83,70,42,39,1,47,36,159,1,0,0,1,1,0,0,0,0.29,0.67,0,2007,18,0,0,6,13,1,13,1,0,1,0
354,"2007-07-27","2007-07","1500 West Webster Avenue, Chicago, IL 60614, USA",15,41.9216,-87.666455," W WEBSTER AVE",0,0,5,1,0,0,0,7,83,70,42,21,68,1,13,440,1917,19,3,3,157,1,0,0,1,1,0,0,0,83,70,42,39,1,47,36,159,1,0,0,1,1,0,0,0,0.29,0.67,0,2007,45,0,0,6,13,1,13,1,0,1,0
355,"2007-07-27","2007-07","1700 North Pulaski Road, Chicago, IL 60639, USA",17,41.911824,-87.726737," N PULASKI RD",0,0,2,0,0,0,0,7,83,70,42,21,68,1,13,440,1917,19,3,3,157,1,0,0,1,1,0,0,0,83,70,42,39,1,47,36,159,1,0,0,1,1,0,0,0,0.29,0.67,0,2007,39,0,0,6,13,1,13,1,0,1,0
356,"2007-07-27","2007-07","1800 West Leland Avenue, Chicago, IL 60640, USA",18,41.966987,-87.674677," W LELAND AVE",0,0,1,1,0,0,0,7,83,70,42,21,68,1,13,440,1917,19,3,3,157,1,0,0,1,1,0,0,0,83,70,42,39,1,47,36,159,1,0,0,1,1,0,0,0,0.29,0.67,0,2007,219,0,0,6,13,1,13,1,0,1,0
357,"2007-07-27","2007-07","2200 North Cannon Drive, Chicago, IL 60614, USA",22,41.921965,-87.632085," N CANNON DR",0,0,0,1,0,0,0,7,83,70,42,21,68,1,13,440,1917,19,3,3,157,1,0,0,1,1,0,0,0,83,70,42,39,1,47,36,159,1,0,0,1,1,0,0,0,0.29,0.67,0,2007,54,0,0,6,13,1,13,1,0,1,0
358,"2007-07-27","2007-07","2200 West 51st Street, Chicago, IL 60609, USA",22,41.801179,-87.679447," W 51ST ST",0,0,3,1,0,0,0,7,83,70,42,21,68,1,13,440,1917,19,3,3,157,1,0,0,1,1,0,0,0,83,70,42,39,1,47,36,159,1,0,0,1,1,0,0,0,0.29,0.67,0,2007,61,0,0,6,13,1,13,1,0,1,0
359,"2007-07-27","2007-07","2500 South Millard Avenue, Chicago, IL 60623, USA",25,41.846075,-87.716277," S MILLARD AVE",0,0,1,0,0,0,0,7,83,70,42,21,68,1,13,440,1917,19,3,3,157,1,0,0,1,1,0,0,0,83,70,42,39,1,47,36,159,1,0,0,1,1,0,0,0,0.29,0.67,0,2007,152,0,0,6,13,1,13,1,0,1,0
360,"2007-07-27","2007-07","2500 South Throop Street, Chicago, IL 60608, USA",25,41.846283,-87.656913," S THROOP",0,0,1,0,0,0,0,7,83,70,42,21,68,1,13,440,1917,19,3,3,157,1,0,0,1,1,0,0,0,83,70,42,39,1,47,36,159,1,0,0,1,1,0,0,0,0.29,0.67,0,2007,51,0,0,6,13,1,13,1,0,1,0
361,"2007-07-27","2007-07","2500 West Grand Avenue, Chicago, IL 60654, USA",25,41.891118,-87.654491," W GRAND AVE",0,3,13,5,0,0,0,7,83,70,42,21,68,1,13,440,1917,19,3,3,157,1,0,0,1,1,0,0,0,83,70,42,39,1,47,36,159,1,0,0,1,1,0,0,0,0.29,0.67,0,2007,46,0,0,6,13,1,13,1,0,1,0
362,"2007-07-27","2007-07","3000 South Hoyne Avenue, Chicago, IL 60608, USA",30,41.836644,-87.677737," S HOYNE AVE",0,0,3,1,0,0,0,7,83,70,42,21,68,1,13,440,1917,19,3,3,157,1,0,0,1,1,0,0,0,83,70,42,39,1,47,36,159,1,0,0,1,1,0,0,0,0.29,0.67,0,2007,35,0,0,6,13,1,13,1,0,1,0
363,"2007-07-27","2007-07","3000 West 18th Street, Chicago, IL 60608, USA",30,41.857402,-87.694991," W 18TH ST",0,1,4,0,0,0,0,7,83,70,42,21,68,1,13,440,1917,19,3,3,157,1,0,0,1,1,0,0,0,83,70,42,39,1,47,36,159,1,0,0,1,1,0,0,0,0.29,0.67,0,2007,43,0,0,6,13,1,13,1,0,1,0
364,"2007-07-27","2007-07","3300 North Rutherford Avenue, Chicago, IL 60634, USA",33,41.94016,-87.794896," N RUTHERFORD AVE",0,0,1,0,0,0,0,7,83,70,42,21,68,1,13,440,1917,19,3,3,157,1,0,0,1,1,0,0,0,83,70,42,39,1,47,36,159,1,0,0,1,1,0,0,0,0.29,0.67,0,2007,144,0,0,6,13,1,13,1,0,1,0
365,"2007-07-27","2007-07","3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36,41.944869,-87.832763," N PITTSBURGH AVE",0,0,6,5,0,0,0,7,83,70,42,21,68,1,13,440,1917,19,3,3,157,1,0,0,1,1,0,0,0,83,70,42,39,1,47,36,159,1,0,0,1,1,0,0,0,0.29,0.67,0,2007,11,0,0,6,13,1,13,1,0,1,0
366,"2007-07-27","2007-07","3700 North Kedvale Avenue, Chicago, IL 60641, USA",37,41.948167,-87.730698," N KEDVALE AVE",0,0,1,0,0,0,0,7,83,70,42,21,68,1,13,440,1917,19,3,3,157,1,0,0,1,1,0,0,0,83,70,42,39,1,47,36,159,1,0,0,1,1,0,0,0,0.29,0.67,0,2007,218,0,0,6,13,1,13,1,0,1,0
367,"2007-07-27","2007-07","3700 South Pulaski Road, Chicago, IL 60623, USA",37,41.82561,-87.726549," S PULASKI RD",0,0,2,0,0,0,0,7,83,70,42,21,68,1,13,440,1917,19,3,3,157,1,0,0,1,1,0,0,0,83,70,42,39,1,47,36,159,1,0,0,1,1,0,0,0,0.29,0.67,0,2007,63,0,0,6,13,1,13,1,0,1,0
368,"2007-07-27","2007-07","4000 North Austin Avenue, Chicago, IL 60634, USA",40,41.953067,-87.776792," N AUSTIN AVE",0,0,3,1,0,0,0,7,83,70,42,21,68,1,13,440,1917,19,3,3,157,1,0,0,1,1,0,0,0,83,70,42,39,1,47,36,159,1,0,0,1,1,0,0,0,0.29,0.67,0,2007,142,0,0,6,13,1,13,0,0,1,0
369,"2007-07-27","2007-07","4100 North Oak Park Avenue, Chicago, IL 60634, USA",41,41.95469,-87.800991," N OAK PARK AVE",0,1,23,11,0,0,0,7,83,70,42,21,68,1,13,440,1917,19,3,3,157,1,0,0,1,1,0,0,0,83,70,42,39,1,47,36,159,1,0,0,1,1,0,0,0,0.29,0.67,0,2007,2,0,0,6,13,1,13,0,0,1,0
370,"2007-07-27","2007-07","4200 North Richmond Street, Chicago, IL 60618, USA",42,41.958271,-87.702575," N RICHMOND ST",0,0,6,0,0,0,0,7,83,70,42,21,68,1,13,440,1917,19,3,3,157,1,0,0,1,1,0,0,0,83,70,42,39,1,47,36,159,1,0,0,1,1,0,0,0,0.29,0.67,0,2007,146,0,0,6,13,1,13,0,0,1,0
371,"2007-07-27","2007-07","4500 North Campbell Avenue, Chicago, IL 60625, USA",45,41.963976,-87.69181," N CAMPBELL AVE",0,0,1,1,0,0,0,7,83,70,42,21,68,1,13,440,1917,19,3,3,157,1,0,0,1,1,0,0,0,83,70,42,39,1,47,36,159,1,0,0,1,1,0,0,0,0.29,0.67,0,2007,220,0,0,6,13,1,13,0,0,1,0
372,"2007-07-27","2007-07","4600 Milwaukee Avenue, Chicago, IL 60630, USA",46,41.964242,-87.757639," N MILWAUKEE AVE",0,0,2,2,0,0,0,7,83,70,42,21,68,1,13,440,1917,19,3,3,157,1,0,0,1,1,0,0,0,83,70,42,39,1,47,36,159,1,0,0,1,1,0,0,0,0.29,0.67,0,2007,3,0,0,6,13,1,13,0,0,1,0
373,"2007-07-27","2007-07","4900 West Balmoral Avenue, Chicago, IL 60630, USA",49,41.979243,-87.750938," W BALMORAL AVE",0,0,1,0,0,0,0,7,83,70,42,21,68,1,13,440,1917,19,3,3,157,1,0,0,1,1,0,0,0,83,70,42,39,1,47,36,159,1,0,0,1,1,0,0,0,0.29,0.67,0,2007,25,0,0,6,13,1,13,0,0,1,0
374,"2007-07-27","2007-07","4900 West Sunnyside Avenue, Chicago, IL 60630, USA",49,41.962728,-87.748367," W SUNNYSIDE AVE",0,0,0,2,0,0,0,7,83,70,42,21,68,1,13,440,1917,19,3,3,157,1,0,0,1,1,0,0,0,83,70,42,39,1,47,36,159,1,0,0,1,1,0,0,0,0.29,0.67,0,2007,4,0,0,6,13,1,13,0,0,1,0
